target_id	length	eff_length	est_counts	tpm
g0041.t3	1339	1140	0	0
g0041.t2	1255	1056	4.34243e-08	9.26957e-09
g0041.t4	1234	1035	17	3.70253
g0042.t1	5455	5256	59	2.53039
g0043.t1	2361	2162	182	18.9761
g0044.t1	2161	1962	26	2.9872
g0045.t1	1350	1151	0	0
g0046.t1	1879	1680	33	4.42787
g0047.t1	2607	2408	49	4.58701
g0048.t1	1474	1275	0	0
g0049.t1	2245	2046	1	0.110175
g0050.t1	1125	926	0	0
g0051.t1	642	443	0	0
g0052.t1	861	662	0	0
g0053.t1	1912	1713	1	0.131593
g0054.t1	1613	1414	0	0
g0055.t1	1648	1449	39	6.06718
g0056.t1	2652	2453	0	0
g0056.t4	2237	2038	27	2.98641
g0056.t6	2370	2171	0	0
g0056.t2	2634	2435	0	0
g0056.t5	2331	2132	0	0
g0056.t3	2352	2153	0	0
g0057.t1	2211	2012	0	0
g0057.t2	2073	1874	89	10.7056
g0058.t1	2406	2207	1	0.102138
g0059.t1	7159	6960	1.25765	0.0407325
g0059.t2	7122	6923	239.742	7.80622
g0060.t1	141	11.8758	0	0
g0061.t1	1041	842	0	0
g0062.t1	2276	2077	218	23.6598
g0063.t1	3614	3415	229	15.1159
g0064.t1	2588	2389	227	21.419
g0065.t1	3381	3182	0.005142	0.000364269
g0065.t2	3351	3152	57.9949	4.14757
g0066.t1	2737	2538	25	2.22044
g0066.t3	2651	2452	0	0
g0066.t2	2061	1862	0	0
g0067.t1	600	401	0	0
g0068.t1	828	629	0	0
g0069.t1	1241	1042	0	0
g0069.t2	1214	1015	0	0
g0070.t1	348	149	0	0
g0071.t1	2357	2158	313	32.6951
g0072.t1	1773	1574	0	0
g0072.t5	1777	1578	0	0
g0072.t4	1986	1787	0	0
g0072.t7	1354	1155	7.74297	1.51118
g0072.t3	1358	1159	0.257026	0.0499902
g0072.t2	1752	1553	0	0
g0072.t6	1756	1557	0	0
g0073.t1	2528	2329	31.6613	3.06443
g0073.t3	2662	2463	0	0
g0073.t4	2594	2395	0	0
g0073.t2	2509	2310	42.3387	4.13158
g0074.t1	330	131.001	0	0
g0075.t1	1573	1374	0	0
g0075.t2	1456	1257	1	0.179331
g0075.t3	1571	1372	0	0
g0076.t1	676	477	0	0
g0077.t1	252	55.6961	0	0
g0078.t1	2803	2604	0	0
g0078.t2	2649	2450	1.62918	0.149898
g0078.t3	2814	2615	0	0
g0079.t1	303	104.031	0	0
g0080.t1	1920	1721	7.01495	0.918827
g0081.t1	1184	985	376.985	86.2737
g0082.t1	2136	1937	112	13.034
g0083.t1	1655	1456	0.024496	0.0037925
g0083.t2	1644	1445	42.9755	6.70415
g0084.t1	1328	1129	0	0
g0085.t1	1056	857	0	0
g0086.t1	2370	2171	1	0.103832
g0087.t1	1166	967	0	0
g0088.t1	1852	1653	66	9.00039
g0089.t1	753	554	0	0
g0090.t1	3312	3113	81.3464	5.89046
g0091.t1	2431	2232	0	0
g0091.t2	2351	2152	0	0
g0091.t4	2481	2282	0	0
g0091.t3	2403	2204	0	0
g0091.t6	2267	2068	3	0.32701
g0091.t5	2344	2145	0	0
g0091.t8	2936	2737	0	0
g0091.t7	2858	2659	0	0
g0092.t1	789	590	0	0
g0093.t1	2103	1904	9	1.06553
g0094.t1	3502	3303	0	0
g0094.t2	2988	2789	0	0
g0094.t3	2996	2797	0	0
g0094.t4	3114	2915	0	0
g0094.t5	3173	2974	15	1.13695
g0095.t1	1224	1025	109	23.9714
g0096.t1	1493	1294	0	0
g0096.t6	1409	1210	0	0
g0096.t2	1438	1239	0	0
g0096.t3	1343	1144	19.3775	3.81822
g0096.t4	1531	1332	0	0
g0096.t5	1347	1148	0.622545	0.122242
g0097.t1	1232	1033	607	132.458
g0098.t1	642	443	0	0
g0099.t1	3195	2996	0	0
g0100.t1	2931	2732	279.983	23.1016
g0100.t2	2775	2576	23.0171	2.01416
g0101.t1	1150	951	398	94.3394
g0102.t1	660	461	0	0
g0103.t1	2536	2337	3	0.28937
g0104.t1	1121	922	2	0.488978
g0105.t1	861	662	0	0
g0105.t2	741	542	0	0
g0106.t1	978	779	0	0
g0107.t1	1227	1028	0	0
g0108.t1	3412	3213	18	1.26285
g0109.t1	477	278	0	0
g0110.t1	1842	1643	0	0
g0111.t1	573	374	0	0
g0112.t1	144	12.2368	0	0
g0113.t1	1316	1117	13	2.6235
g0114.t1	799	600	0	0
g0115.t1	685	486	0	0
g0116.t1	1670	1471	45	6.89589
g0117.t1	336	137	0	0
g0118.t1	555	356	0	0
g0119.t1	5574	5375	42.812	1.79547
g0120.t1	1798	1599	0	0
g0120.t2	1759	1560	13	1.87849
g0121.t1	7008	6809	24.188	0.800767
g0122.t1	624	425	0	0
g0123.t1	1712	1513	2	0.297976
g0124.t1	744	545	0	0
g0125.t1	2256	2057	0	0
g0125.t2	2253	2054	42.891	4.70712
g0125.t3	1822	1623	60.109	8.34856
g0126.t1	2774	2575	3.75912	0.329079
g0126.t2	2768	2569	0	0
g0126.t3	2089	1890	20.2409	2.41411
g0127.t1	2926	2727	12	0.991943
g0128.t1	5098	4899	245	11.2732
g0129.t1	918	719	0	0
g0130.t1	1052	853	212	56.0244
g0131.t1	1686	1487	6	0.909559
g0132.t1	2973	2774	379	30.798
g0133.t1	1391	1192	0	0
g0134.t1	2906	2707	228	18.9862
g0135.t1	348	149	0	0
g0136.t1	3967	3768	0	0
g0136.t2	3745	3546	15	0.953549
g0137.t1	1906	1707	0	0
g0138.t1	327	128.001	1	1.76107
g0139.t1	1421	1222	8	1.47574
g0140.t1	1734	1535	0	0
g0141.t1	1965	1766	213	27.1881
g0142.t1	1151	952	0	0
g0143.t1	1464	1265	163	29.0461
g0144.t1	1248	1049	488	104.866
g0145.t1	663	464	0	0
g0146.t1	663	464	0	0
g0147.t1	2018	1819	1	0.123925
g0148.t1	1555	1356	521	86.6101
g0149.t1	312	113.011	0	0
g0150.t2	1125	926	0	0
g0150.t1	1690	1491	70	10.583
g0151.t1	1714	1515	17	2.52945
g0152.t2	3577	3378	0	0
g0152.t1	3609	3410	0	0
g0152.t3	3410	3211	94.1118	6.60684
g0152.t4	3750	3551	20.8882	1.32599
g0153.t1	613	414	0	0
g0154.t1	1074	875	0	0
g0155.t1	1810	1611	0	0
g0155.t2	1582	1383	64	10.4315
g0156.t1	2502	2303	61	5.97071
g0157.t1	1401	1202	10	1.87537
g0158.t1	1119	920	0	0
g0159.t1	1490	1291	56.188	9.81087
g0160.t1	312	113.011	0	0
g0161.t1	588	389	0	0
g0162.t1	3221	3022	48.812	3.64102
g0163.t1	1421	1222	0	0
g0164.t1	3178	2979	0	0
g0164.t3	3163	2964	0	0
g0164.t2	2226	2027	7.03017	0.781812
g0165.t2	3004	2805	0	0
g0165.t5	2955	2756	0	0
g0165.t4	2005	1806	372.113	46.4459
g0165.t3	2054	1855	37.8571	4.60039
g0165.t1	3280	3081	0	0
g0166.t1	2814	2615	4.2008	0.362119
g0166.t2	1569	1370	15.7992	2.59959
g0167.t1	279	80.3587	0	0
g0168.t1	1605	1406	3.515	0.563547
g0168.t3	1451	1252	0	0
g0168.t2	1205	1006	17.485	3.91794
g0169.t1	465	266	2	1.69488
g0170.t1	399	200	0	0
g0171.t1	2067	1868	0	0
g0172.t1	1297	1098	1	0.2053
g0173.t1	3356	3157	0	0
g0174.t1	1037	838	63	16.9468
g0175.t1	2253	2054	50	5.48732
g0176.t1	3017	2818	88	7.03934
g0177.t1	321	122.003	0	0
g0178.t1	2861	2662	10.358	0.877117
g0178.t4	2604	2405	7.64202	0.716281
g0178.t3	2706	2507	0	0
g0178.t2	2136	1937	0	0
g0179.t1	489	290	0	0
g0180.t1	2108	1909	1	0.118082
g0181.t2	1246	1047	860.867	185.344
g0181.t1	1201	1002	3762.13	846.363
g0182.t1	594	395	0	0
g0183.t1	1536	1337	8	1.3488
g0184.t1	1703	1504	1	0.14988
g0185.t1	2109	1910	5	0.590102
g0186.t1	920	721	0	0
g0187.t1	648	449	0	0
g0188.t1	250	54.0423	0	0
g0189.t1	582	383	0	0
g0190.t1	552	353	0	0
g0191.t1	594	395	0	0
g0192.t1	1453	1254	7	1.25832
g0192.t2	1794	1595	0	0
g0192.t3	1866	1667	0	0
g0193.t1	1253	1054	0	0
g0194.t1	1556	1357	0	0
g0195.t1	1317	1118	2	0.403254
g0196.t1	654	455	0	0
g0197.t1	3503	3304	0	0
g0198.t1	1222	1023	0	0
g0199.t1	525	326	0	0
g0200.t1	2809	2610	0	0
g0201.t1	417	218	0	0
g0202.t1	681	482	0	0
g0203.t1	801	602	0	0
g0204.t1	2518	2319	0	0
g0205.t1	1145	946	29.012	6.91317
g0206.t1	2040	1841	0.0304808	0.00373218
g0206.t3	2031	1832	3.80558	0.468258
g0206.t2	2037	1838	0.151944	0.0186349
g0207.t1	333	134.001	0	0
g0208.t1	729	530	0	0
g0209.t1	3215	3016	6	0.448446
g0210.t1	2660	2461	29	2.6563
g0211.t1	1558	1359	1	0.165871
g0212.t1	6743	6544	0	0
g0212.t2	6689	6490	0	0
g0212.t6	6395	6196	33.9999	1.23696
g0212.t5	6479	6280	5.90156e-05	2.11835e-06
g0212.t4	6659	6460	0	0
g0212.t3	6686	6487	0	0
g0213.t1	1436	1237	15	2.73346
g0214.t1	984	785	353	101.367
g0215.t1	691	492	0	0
g0216.t1	147	12.6175	0	0
g0217.t1	141	11.8758	0	0
g0218.t1	4169	3970	9.09061	0.51617
g0219.t1	1112	913	0.909388	0.224527
g0220.t1	1115	916	2	0.492181
g0221.t1	2888	2689	12.991	1.08904
g0221.t2	2885	2686	39.009	3.27378
g0222.t1	5164	4965	70	3.17811
g0223.t1	1879	1680	83	11.1368
g0224.t1	3421	3222	133	9.305
g0225.t1	672	473	0	0
g0226.t1	603	404	0	0
g0227.t1	1109	910	0	0
g0228.t1	111	9.10829	0	0
g0229.t1	1264	1065	54	11.4297
g0230.t1	1404	1205	0	0
g0231.t1	1703	1504	0	0
g0232.t1	201	24.9909	0	0
g0233.t1	2237	2038	3	0.331824
g0234.t1	2999	2800	8.29809	0.668053
g0234.t4	2909	2710	17.8465	1.48448
g0234.t3	2912	2713	6.00147	0.498653
g0234.t2	2996	2797	23.8539	1.92246
g0235.t1	2507	2308	9	0.879017
g0236.t1	1768	1569	0	0
g0237.t1	2852	2653	234	19.8824
g0238.t1	259	61.7147	0	0
g0239.t1	528	329	0	0
g0240.t1	1233	1034	0	0
g0241.t1	1826	1627	0	0
g0242.t1	939	740	0	0
g0243.t1	972	773	0	0
g0244.t1	1325	1126	0	0
g0245.t1	360	161	0	0
g0246.t1	1323	1124	0	0
g0247.t1	1870	1671	6	0.809404
g0248.t1	696	497	0	0
g0249.t1	1221	1022	0	0
g0250.t1	1515	1316	0	0
g0250.t2	1617	1418	0	0
g0251.t1	1428	1229	0	0
g0252.t1	1555	1356	0	0
g0253.t1	2082	1883	0	0
g0254.t1	1437	1238	0	0
g0255.t1	2677	2478	546	49.6686
g0256.t1	4461	4262	10	0.528904
g0257.t1	2066	1867	38	4.58807
g0258.t1	2289	2090	84	9.0599
g0259.t1	654	455	0	0
g0260.t1	1281	1082	169	35.2087
g0261.t1	1711	1512	46	6.85798
g0262.t1	866	667	0	0
g0263.t1	2681	2482	495	44.9566
g0264.t1	2523	2324	0	0
g0265.t2	3833	3634	34	2.10904
g0265.t1	3833	3634	34	2.10904
g0266.t1	2291	2092	1	0.107753
g0267.t1	1260	1061	0	0
g0268.t1	2385	2186	44	4.53725
g0269.t1	2502	2303	22.0911	2.16229
g0269.t2	2085	1886	191.783	22.9224
g0269.t4	2483	2284	63.1256	6.23017
g0269.t3	2199	2000	0	0
g0270.t1	294	95.0839	0	0
g0271.t1	981	782	0	0
g0272.t1	2133	1934	1	0.116556
g0273.t1	657	458	0	0
g0274.t1	779	580	0	0
g0275.t1	650	451	0	0
g0276.t1	1394	1195	11	2.07499
g0277.t1	1465	1266	1	0.178056
g0278.t1	726	527	0	0
g0279.t1	4146	3947	0.000238902	1.3644e-05
g0279.t2	4105	3906	6.99976	0.403963
g0280.t1	2342	2143	1	0.105188
g0281.t1	3651	3452	126	8.22792
g0282.t1	1211	1012	0	0
g0283.t1	282	83.2735	1	2.70697
g0284.t1	1966	1767	6	0.765429
g0285.t1	1034	835	0	0
g0286.t1	555	356	0	0
g0287.t1	2062	1863	236	28.5555
g0288.t1	3242	3043	539	39.928
g0289.t1	474	275	0	0
g0290.t1	1006	807	2	0.558659
g0291.t1	2890	2691	0	0
g0292.t1	1609	1410	6	0.95923
g0293.t1	999	800	0	0
g0294.t1	1759	1560	1	0.144499
g0295.t1	462	263	0	0
g0296.t1	552	353	1	0.638581
g0297.t1	2380	2181	1	0.103356
g0298.t1	1591	1392	8	1.29551
g0299.t1	1622	1423	3	0.475233
g0300.t1	421	222	0	0
g0301.t1	618	419	0	0
g0302.t1	1879	1680	55	7.37979
g0303.t1	954	755	4	1.19427
g0303.t2	887	688	0	0
g0304.t1	1043	844	8	2.13667
g0305.t1	923	724	0	0
g0306.t1	2832	2633	9	0.770517
g0307.t1	375	176	0	0
g0307.t2	372	173	0	0
g0308.t1	5454	5255	0.62394	0.0267646
g0308.t2	5445	5246	3.37606	0.145068
g0309.t1	3271	3072	0	0
g0309.t2	3191	2992	240	18.0817
g0310.t1	644	445	3	1.51968
g0311.t1	752	553	6	2.44578
g0312.t1	996	797	291	82.3048
g0313.t1	2816	2617	1	0.0861364
g0314.t1	1613	1414	0	0
g0314.t2	1610	1411	0	0
g0315.t1	99	8.31548	0	0
g0316.t1	925	726	0	0
g0317.t1	1253	1054	1	0.21387
g0318.t1	3540	3341	1219.97	82.3119
g0319.t1	941	742	74	22.4811
g0320.t1	315	116.007	1	1.94315
g0321.t1	4371	4172	39	2.10722
g0322.t1	1060	861	127	33.2499
g0323.t1	1021	822	0	0
g0323.t2	918	719	0	0
g0324.t1	1170	971	1	0.232151
g0325.t1	1155	956	0	0
g0326.t1	1410	1211	9	1.67529
g0327.t1	655	456	0	0
g0328.t1	619	420	0	0
g0329.t1	8682	8483	0	0
g0330.t1	1121	922	7.402	1.80971
g0331.t1	4315	4116	11.598	0.635182
g0332.t1	7356	7157	6.15921	0.193992
g0333.t1	384	185	1.84079	2.24297
g0334.t1	606	407	3	1.66156
g0335.t1	3579	3380	0	0
g0335.t8	3285	3086	0	0
g0335.t5	2507	2308	0	0
g0335.t7	3366	3167	0	0
g0335.t4	3173	2974	0	0
g0335.t6	2973	2774	0	0
g0335.t2	3440	3241	0	0
g0335.t3	2307	2108	1	0.106935
g0336.t1	171	16.5603	0	0
g0337.t1	2702	2503	19	1.71113
g0337.t2	1574	1375	0	0
g0338.t1	1348	1149	206	40.4145
g0338.t2	1272	1073	0	0
g0338.t3	1276	1077	0	0
g0339.t1	1582	1383	18	2.93387
g0340.t1	1637	1438	49	7.68117
g0341.t1	1682	1483	2	0.304004
g0342.t1	1935	1736	4	0.519399
g0343.t1	1966	1767	65	8.29215
g0344.t1	1892	1693	123	16.3772
g0345.t1	2612	2413	84.5667	7.9001
g0345.t2	2609	2410	142.433	13.3225
g0346.t1	2437	2238	0.783231	0.0788896
g0346.t2	2518	2319	54.5347	5.30106
g0346.t3	2014	1815	54.6821	6.79139
g0347.t1	2197	1998	28	3.15902
g0348.t1	225	36.3941	616	3815.41
g0349.t1	249	53.2273	0	0
g0350.t1	1196	997	1574	355.877
g0351.t1	1675	1476	48	7.3307
g0352.t1	1611	1412	120	19.1574
g0353.t1	1857	1658	7.98815	1.08606
g0353.t2	1964	1765	0	0
g0353.t3	1868	1669	0.0118499	0.00160047
g0354.t1	543	344	0	0
g0355.t1	3048	2849	126	9.96939
g0356.t1	1907	1708	0	0
g0356.t10	830	631	70.7128	25.2615
g0356.t11	842	643	6.17459e-07	2.16465e-07
g0356.t12	909	710	0	0
g0356.t13	1020	821	0	0
g0356.t14	924	725	0	0
g0356.t15	913	714	0	0
g0356.t4	1102	903	0	0
g0356.t2	997	798	8.3125	2.34811
g0356.t3	1098	899	0	0
g0356.t5	1804	1605	0	0
g0356.t6	982	783	0	0
g0356.t7	901	702	2.57483	0.826801
g0356.t8	956	757	0	0
g0356.t9	925	726	0	0
g0357.t1	2163	1964	0	0
g0358.t3	2422	2223	0	0
g0358.t2	2172	1973	0	0
g0358.t1	2482	2283	0	0
g0358.t4	2317	2118	0	0
g0359.t1	1512	1313	0	0
g0360.t1	1806	1607	0	0
g0361.t1	2366	2167	26	2.70461
g0362.t1	1359	1160	0	0
g0363.t1	3090	2891	1	0.0779727
g0364.t1	180	18.5798	0	0
g0365.t1	1536	1337	43	7.24982
g0366.t1	1266	1067	54	11.4083
g0367.t1	1923	1724	0	0
g0368.t1	1581	1382	0	0
g0369.t1	1837	1638	0.0725414	0.00998303
g0369.t2	1830	1631	4.92746	0.681019
g0370.t1	1895	1696	249	33.0951
g0371.t1	3592	3393	147	9.76616
g0372.t3	1850	1651	0	0
g0372.t8	2204	2005	0	0
g0372.t6	1998	1799	0	0
g0372.t4	1772	1573	0	0
g0372.t2	1774	1575	0	0
g0372.t5	1696	1497	2	0.301161
g0372.t7	1687	1488	0	0
g0372.t1	1509	1310	8	1.3766
g0373.t1	2149	1950	3	0.346798
g0373.t2	1719	1520	0	0
g0374.t1	2253	2054	0	0
g0374.t2	2204	2005	9	1.01186
g0375.t1	1659	1460	0	0
g0376.t1	1524	1325	0	0
g0377.t1	1342	1143	2	0.394434
g0378.t1	1980	1781	175	22.1495
g0379.t1	2298	2099	163.969	17.6092
g0380.t1	2353	2154	0	0
g0380.t4	2513	2314	0	0
g0380.t3	2516	2317	0	0
g0380.t9	1707	1508	0	0
g0380.t5	2269	2070	0	0
g0380.t7	2056	1857	86.3789	10.4854
g0380.t6	7129	6930	5.81037	0.189
g0380.t8	6303	6104	0	0
g0380.t2	2350	2151	0	0
g0381.t1	9890	9691	94.8422	2.20609
g0382.t1	622	423	0	0
g0383.t1	2397	2198	37	3.79459
g0384.t1	795	596	0	0
g0385.t1	1099	900	14	3.50652
g0386.t1	782	583	2010	777.173
g0387.t1	788	589	15	5.74072
g0388.t1	1276	1077	26	5.44187
g0389.t1	2177	1978	64	7.29364
g0390.t1	1028	829	0	0
g0391.t1	1282	1083	6	1.24886
g0392.t1	3294	3095	2965.54	215.99
g0392.t2	2514	2315	8.45754	0.823538
g0393.t1	536	337	1266.04	846.852
g0394.t1	4038	3839	10	0.587181
g0395.t1	4165	3966	0	0
g0395.t2	4019	3820	40	2.36041
g0396.t1	267	68.9638	0	0
g0397.t1	986	787	0	0
g0398.t1	1959	1760	0	0
g0399.t1	889	690	1	0.326694
g0400.t1	1227	1028	66	14.4724
g0401.t1	1533	1334	1396.93	236.053
g0402.t1	2727	2528	67	5.97432
g0403.t1	531	332	0	0
g0404.t1	2123	1924	0	0
g0405.t1	222	34.6815	0	0
g0406.t1	3665	3466	2	0.130074
g0407.t1	444	245	0	0
g0408.t1	1515	1316	28.0074	4.79741
g0408.t3	2783	2584	0	0
g0408.t4	1520	1321	0.668417	0.11406
g0408.t2	2721	2522	2.09142	0.186933
g0409.t1	3682	3483	1	0.0647198
g0410.t1	2011	1812	29.2328	3.63666
g0411.t1	1076	877	1	0.257034
g0412.t1	273	74.5993	0	0
g0413.t1	2101	1902	121	14.3405
g0413.t2	2098	1899	2.01773e-05	2.39513e-06
g0414.t1	3033	2834	62	4.93154
g0415.t1	258	60.8345	0	0
g0416.t1	1323	1124	0	0
g0417.t1	2876	2677	0	0
g0417.t3	1833	1634	0	0
g0417.t4	1892	1693	0	0
g0417.t2	1769	1570	0	0
g0417.t8	2801	2602	2.3505	0.20363
g0417.t7	1758	1559	0	0
g0417.t5	1817	1618	0	0
g0417.t6	1694	1495	3.6495	0.550279
g0418.t1	3284	3085	164	11.9834
g0418.t2	3278	3079	6.66521e-06	4.87972e-07
g0419.t1	1063	864	18	4.69623
g0420.t1	297	98.0609	0	0
g0421.t1	8369	8170	3	0.0827732
g0422.t1	622	423	0	0
g0423.t1	171	16.5603	0	0
g0424.t1	201	24.9909	1	9.02005
g0425.t1	602	403	0	0
g0425.t2	572	373	0	0
g0426.t1	532	333	0	0
g0427.t1	445	246	0	0
g0428.t1	823	624	0	0
g0429.t1	555	356	0	0
g0430.t1	3229	3030	0	0
g0431.t1	2733	2534	0	0
g0432.t1	3454	3255	62	4.29369
g0433.t1	721	522	2	0.863674
g0434.t1	2664	2465	0	0
g0434.t2	2606	2407	0	0
g0434.t3	2564	2365	3.95876e-08	3.77328e-09
g0434.t4	2560	2361	2.09744e-07	2.00256e-08
g0434.t5	2518	2319	10	0.972052
g0435.t1	456	257	0	0
g0436.t1	849	650	0	0
g0437.t1	743	544	9.159	3.79524
g0438.t1	1258	1059	14	2.98004
g0439.t1	165	15.3999	0	0
g0440.t1	3859	3660	152.382	9.38517
g0440.t3	3811	3612	100.618	6.27943
g0440.t2	3250	3051	0	0
g0441.t1	3163	2964	93	7.07286
g0442.t1	1107	908	0	0
g0443.t1	3550	3351	112	7.53415
g0444.t1	505	306	0	0
g0445.t1	4142	3943	146	8.34673
g0446.t1	2332	2133	5	0.528408
g0447.t1	1163	964	0	0
g0448.t1	1182	983	0	0
g0448.t2	1103	904	1	0.249357
g0449.t1	3226	3027	54.3519	4.04756
g0449.t2	2949	2750	19.6481	1.61056
g0450.t1	183	19.3378	18	209.824
g0451.t1	5054	4855	9	0.417872
g0452.t1	1914	1715	17.9935	2.36506
g0452.t2	1911	1712	408.007	53.7222
g0453.t1	2379	2180	345	35.6741
g0454.t1	2959	2760	0	0
g0455.t1	514	315	0	0
g0456.t1	1749	1550	23	3.34493
g0457.t1	2689	2490	33.4089	3.0245
g0458.t1	1111	912	112.945	27.9167
g0459.t1	2310	2111	88	9.39691
g0460.t1	1923	1724	8	1.04603
g0461.t2	1903	1704	139.5	18.4542
g0461.t1	1903	1704	139.5	18.4542
g0462.t1	1891	1692	14	1.86517
g0463.t1	872	673	1	0.334946
g0464.t1	1117	918	0	0
g0465.t1	849	650	0	0
g0466.t1	1748	1549	1	0.145525
g0467.t1	1181	982	0	0
g0467.t2	1153	954	13	3.07175
g0468.t1	540	341	0	0
g0469.t1	2234	2035	0	0
g0469.t2	2239	2040	0	0
g0469.t3	1951	1752	0	0
g0470.t1	2490	2291	116	11.4136
g0471.t1	1831	1632	102	14.0887
g0472.t1	1852	1653	425	57.9571
g0473.t1	1787	1588	0	0
g0474.t1	786	587	0	0
g0475.t1	2480	2281	5	0.494123
g0475.t2	3015	2816	0	0
g0476.t1	511	312	0	0
g0477.t1	873	674	0	0
g0478.t1	1966	1767	0	0
g0478.t2	1620	1421	18	2.85541
g0479.t1	3159	2960	13.3898	1.0197
g0479.t2	3153	2954	98.8044	7.53974
g0479.t3	3150	2951	268.806	20.5333
g0480.t1	1545	1346	60	10.0484
g0481.t1	240	46.2784	0	0
g0482.t1	2476	2277	10.0769	0.997594
g0482.t2	1127	928	273.923	66.5382
g0483.t1	4125	3926	3.74297e-06	2.1491e-07
g0483.t2	4056	3857	144	8.41595
g0484.t1	1411	1212	8	1.48791
g0485.t1	1048	849	66.9623	17.7792
g0485.t2	1101	902	34.0377	8.50638
g0486.t1	1844	1645	12	1.64439
g0487.t3	1286	1087	21.4094	4.43982
g0487.t1	1435	1236	16.5906	3.02576
g0487.t2	1463	1264	0	0
g0488.t1	993	794	84	23.8478
g0489.t1	1302	1103	0	0
g0490.t1	6266	6067	14.5144	0.53928
g0490.t2	5430	5231	29.4856	1.27062
g0491.t1	1308	1109	12	2.43916
g0492.t1	1372	1173	101	19.4095
g0493.t1	279	80.3587	0	0
g0494.t1	2951	2752	29	2.37542
g0495.t1	1191	992	3	0.681711
g0496.t1	210	28.6775	0	0
g0497.t2	2320	2121	2.99927	0.318761
g0497.t1	2338	2139	0.000727699	7.66887e-05
g0498.t1	871	672	0	0
g0499.t1	1932	1733	8	1.0406
g0500.t1	1260	1061	177	37.6052
g0501.t1	1032	833	0	0
g0502.t1	2005	1806	13	1.62262
g0503.t1	1699	1500	0	0
g0504.t1	4657	4458	854	43.1825
g0505.t1	393	194	0	0
g0506.t1	2767	2568	8	0.70224
g0507.t1	549	350	1	0.644054
g0508.t1	1676	1477	25	3.81549
g0509.t1	1577	1378	4	0.654337
g0510.t1	3937	3738	30	1.80914
g0511.t1	1670	1471	0	0
g0511.t2	1500	1301	11	1.90593
g0511.t3	1670	1471	0	0
g0512.t1	1763	1564	279	40.2122
g0513.t1	3459	3260	0	0
g0514.t1	2282	2083	11	1.1904
g0515.t1	1617	1418	59	9.37921
g0516.t1	1927	1728	0.348705	0.0454889
g0516.t2	1922	1723	6.054	0.792041
g0517.t1	1255	1056	8	1.70772
g0517.t2	1385	1186	0	0
g0517.t3	1298	1099	0	0
g0517.t4	1428	1229	0	0
g0518.t1	1494	1295	0	0
g0519.t1	1300	1101	39	7.98487
g0520.t1	942	743	0	0
g0521.t1	2895	2696	0	0
g0521.t2	2832	2633	1.73196e-07	1.48278e-08
g0521.t3	2786	2587	6	0.522812
g0522.t1	1743	1544	69	10.0738
g0523.t1	992	793	1	0.284261
g0524.t1	1079	880	15	3.84237
g0525.t1	3965	3766	0	0
g0526.t1	3013	2814	10	0.801062
g0527.t1	888	689	0	0
g0528.t1	1652	1453	47	7.2916
g0529.t1	645	446	0	0
g0530.t1	836	637	0	0
g0531.t1	1119	920	1	0.245021
g0532.t1	813	614	0	0
g0533.t1	933	734	0	0
g0534.t1	1963	1764	0	0
g0535.t1	1324	1125	2	0.400745
g0536.t1	2220	2021	34	3.7923
g0537.t1	711	512	0	0
g0538.t1	1836	1637	10	1.37702
g0539.t1	1913	1714	0	0
g0539.t2	2045	1846	15.1528	1.85034
