target_id	length	eff_length	est_counts	tpm
g0100.t2	2775	2576	71.4615	10.1281
g0101.t1	1150	951	210	80.6196
g0102.t1	660	461	0	0
g0103.t1	2536	2337	11	1.71845
g0104.t1	1121	922	156	61.7726
g0105.t1	861	662	0	0
g0105.t2	741	542	1	0.673601
g0106.t1	978	779	0	0
g0107.t1	1227	1028	0	0
g0108.t1	3412	3213	15	1.70444
g0109.t1	477	278	0	0
g0110.t1	1842	1643	0	0
g0111.t1	573	374	0	0
g0112.t1	144	12.2368	0	0
g0113.t1	1316	1117	10	3.2685
g0114.t1	799	600	0	0
g0115.t1	685	486	0	0
g0116.t1	1670	1471	23	5.70843
g0117.t1	336	137	0	0
g0118.t1	555	356	0	0
g0119.t1	5574	5375	43.1013	2.92761
g0120.t1	1798	1599	0	0
g0120.t2	1759	1560	5	1.17017
g0121.t1	7008	6809	13.8987	0.745237
g0122.t1	624	425	0	0
g0123.t1	1712	1513	125	30.1629
g0124.t1	744	545	3	2.00968
g0125.t1	2256	2057	0	0
g0125.t2	2253	2054	0	0
g0125.t3	1822	1623	58	13.047
g0126.t1	2774	2575	0	0
g0126.t2	2768	2569	0	0
g0126.t3	2089	1890	55	10.6244
g0127.t1	2926	2727	19	2.54373
g0128.t1	5098	4899	142	10.5824
g0129.t1	918	719	0	0
g0130.t1	1052	853	638	273.07
g0131.t1	1686	1487	9	2.2097
g0132.t1	2973	2774	83	10.9238
g0133.t1	1391	1192	0	0
g0134.t1	2906	2707	31	4.18095
g0135.t1	348	149	0	0
g0136.t1	3967	3768	0	0
g0136.t2	3745	3546	117	12.0462
g0137.t1	1906	1707	84	17.9658
g0138.t1	327	128.001	0	0
g0139.t1	1421	1222	2	0.597531
g0140.t1	1734	1535	5	1.18922
g0141.t1	1965	1766	289	59.746
g0142.t1	1151	952	0	0
g0143.t1	1464	1265	178	51.3726
g0144.t1	1248	1049	95	33.0636
g0145.t1	663	464	0	0
g0146.t1	663	464	0	0
g0147.t1	2018	1819	47	9.43337
g0148.t1	1555	1356	377	101.504
g0149.t1	312	113.011	0	0
g0150.t2	1125	926	0	0
g0150.t1	1690	1491	31	7.59077
g0151.t1	1714	1515	62	14.941
g0152.t2	3577	3378	0	0
g0152.t1	3609	3410	0	0
g0152.t3	3410	3211	83	9.43712
g0152.t4	3750	3551	0	0
g0153.t1	613	414	0	0
g0154.t1	1074	875	0	0
g0155.t1	1810	1611	14.1316	3.20256
g0155.t2	1582	1383	85.8684	22.668
g0156.t1	2502	2303	27	4.28028
g0157.t1	1401	1202	59	17.9205
g0158.t1	1119	920	0	0
g0159.t1	1490	1291	12	3.39357
g0160.t1	312	113.011	0	0
g0161.t1	588	389	0	0
g0162.t1	3221	3022	66	7.97354
g0163.t1	1421	1222	0	0
g0164.t1	3178	2979	0	0
g0164.t3	3163	2964	0	0
g0164.t2	2226	2027	6.03461	1.08692
g0165.t2	3004	2805	0	0
g0165.t5	2955	2756	0	0
g0165.t4	2005	1806	149.965	30.3162
g0165.t3	2054	1855	0	0
g0165.t1	3280	3081	0	0
g0166.t1	2814	2615	8	1.11692
g0166.t2	1569	1370	0	0
g0167.t1	279	80.3587	0	0
g0168.t1	1605	1406	0	0
g0168.t3	1451	1252	5.08943	1.48411
g0168.t2	1205	1006	12.9106	4.68543
g0169.t1	465	266	4	5.4901
g0170.t1	399	200	0	0
g0171.t1	2067	1868	0	0
g0172.t1	1297	1098	0	0
g0173.t1	3356	3157	0	0
g0174.t1	1037	838	1	0.43567
g0175.t1	2253	2054	1527	271.419
g0176.t1	3017	2818	128	16.5833
g0177.t1	321	122.003	0	0
g0178.t1	2861	2662	10.358	1.42059
g0178.t4	2604	2405	5.64202	0.856489
g0178.t3	2706	2507	0	0
g0178.t2	2136	1937	0	0
g0179.t1	489	290	0	0
g0180.t1	2108	1909	3	0.573743
g0181.t2	1246	1047	255.933	89.2446
g0181.t1	1201	1002	2281.07	831.136
g0182.t1	594	395	0	0
g0183.t1	1536	1337	5	1.36534
g0184.t1	1703	1504	0	0
g0185.t1	2109	1910	4	0.76459
g0186.t1	920	721	0	0
g0187.t1	648	449	0	0
g0188.t1	250	54.0423	0	0
g0189.t1	582	383	0	0
g0190.t1	552	353	0	0
g0191.t1	594	395	0	0
g0192.t1	1453	1254	0	0
g0192.t2	1794	1595	3	0.686693
g0192.t3	1866	1667	0	0
g0193.t1	1253	1054	0	0
g0194.t1	1556	1357	0	0
g0195.t1	1317	1118	3	0.979673
g0196.t1	654	455	0	0
g0197.t1	3503	3304	1	0.1105
g0198.t1	1222	1023	0	0
g0199.t1	525	326	0	0
g0200.t1	2809	2610	0	0
g0201.t1	417	218	0	0
g0202.t1	681	482	0	0
g0203.t1	801	602	2	1.21293
g0204.t1	2518	2319	175	27.5511
g0205.t1	1145	946	27.0223	10.4288
g0206.t1	2040	1841	0.0255033	0.0050576
g0206.t3	2031	1832	3.81714	0.760703
g0206.t2	2037	1838	0.135039	0.0268236
g0207.t1	333	134.001	0	0
g0208.t1	729	530	0	0
g0209.t1	3215	3016	3	0.363155
g0210.t1	2660	2461	22	3.26372
g0211.t1	1558	1359	51	13.701
g0212.t1	6743	6544	0	0
g0212.t2	6689	6490	0	0
g0212.t6	6395	6196	24	1.41417
g0212.t5	6479	6280	2.53113e-05	1.47149e-06
g0212.t4	6659	6460	0	0
g0212.t3	6686	6487	0	0
g0213.t1	1436	1237	26	7.67371
g0214.t1	984	785	137	63.7166
g0215.t1	691	492	0	0
g0216.t1	147	12.6175	0	0
g0217.t1	141	11.8758	0	0
g0218.t1	4169	3970	9	0.827664
g0219.t1	1112	913	0	0
g0220.t1	1115	916	3	1.19571
g0221.t1	2888	2689	11.3818	1.54534
g0221.t2	2885	2686	35.6182	4.84136
g0222.t1	5164	4965	97	7.13271
g0223.t1	1879	1680	82	17.8199
g0224.t1	3421	3222	160	18.1299
g0225.t1	672	473	0	0
g0226.t1	603	404	0	0
g0227.t1	1109	910	0	0
g0228.t1	111	9.10829	0	0
g0229.t1	1264	1065	30	10.2843
g0230.t1	1404	1205	0	0
g0231.t1	1703	1504	1	0.242747
g0232.t1	201	24.9909	0	0
g0233.t1	2237	2038	8	1.43314
g0234.t1	2999	2800	0	0
g0234.t4	2909	2710	58.2101	7.84207
g0234.t3	2912	2713	18.7899	2.52858
g0234.t2	2996	2797	0	0
g0235.t1	2507	2308	9	1.42367
g0236.t1	1768	1569	0	0
g0237.t1	2852	2653	88	12.1101
g0238.t1	259	61.7147	0	0
g0239.t1	528	329	0	0
g0240.t1	1233	1034	2	0.706173
g0241.t1	1826	1627	10	2.24396
g0242.t1	939	740	0	0
g0243.t1	972	773	0	0
g0244.t1	1325	1126	0	0
g0245.t1	360	161	0	0
g0246.t1	1323	1124	0	0
g0247.t1	1870	1671	3	0.655461
g0248.t1	696	497	0	0
g0249.t1	1221	1022	0	0
g0250.t1	1515	1316	0	0
g0250.t2	1617	1418	0	0
g0251.t1	1428	1229	0	0
g0252.t1	1555	1356	136	36.6169
g0253.t1	2082	1883	437	84.7292
g0254.t1	1437	1238	12	3.53885
g0255.t1	2677	2478	714	105.196
g0256.t1	4461	4262	25	2.14155
g0257.t1	2066	1867	42	8.2131
g0258.t1	2289	2090	41	7.16208
g0259.t1	654	455	0	0
g0260.t1	1281	1082	184	62.0858
g0261.t1	1711	1512	112	27.0438
g0262.t1	866	667	34	18.6104
g0263.t1	2681	2482	97	14.2683
g0264.t1	2523	2324	0	0
g0265.t2	3833	3634	24.5	2.4614
g0265.t1	3833	3634	24.5	2.4614
g0266.t1	2291	2092	20	3.49036
g0267.t1	1260	1061	0	0
g0268.t1	2385	2186	43	7.18158
g0269.t1	2502	2303	0	0
g0269.t2	2085	1886	86.8291	16.8084
g0269.t4	2483	2284	40.1709	6.42121
g0269.t3	2199	2000	0	0
g0270.t1	294	95.0839	0	0
g0271.t1	981	782	0	0
g0272.t1	2133	1934	0	0
g0273.t1	657	458	0	0
g0274.t1	779	580	0	0
g0275.t1	650	451	2	1.61903
g0276.t1	1394	1195	593	181.171
g0277.t1	1465	1266	0	0
g0278.t1	726	527	2	1.38555
g0279.t1	4146	3947	0.000278302	2.57425e-05
g0279.t2	4105	3906	11.9997	1.12161
g0280.t1	2342	2143	4	0.681459
g0281.t1	3651	3452	17	1.79796
g0282.t1	1211	1012	0	0
g0283.t1	282	83.2735	3	13.1527
g0284.t1	1966	1767	24	4.9588
g0285.t1	1034	835	0	0
g0286.t1	555	356	0	0
g0287.t1	2062	1863	151	29.5914
g0288.t1	3242	3043	351	42.1121
g0289.t1	474	275	0	0
g0290.t1	1006	807	28	12.6674
g0291.t1	2890	2691	42.1928	5.72435
g0292.t1	1609	1410	8	2.07144
g0293.t1	999	800	42	19.1673
g0294.t1	1759	1560	0	0
g0295.t1	462	263	0	0
g0296.t1	552	353	0	0
g0297.t1	2380	2181	0	0
g0298.t1	1591	1392	14	3.6719
g0299.t1	1622	1423	11	2.82221
g0300.t1	421	222	0	0
g0301.t1	618	419	0	0
g0302.t1	1879	1680	37	8.04071
g0303.t1	954	755	11.2687	5.44913
g0303.t2	887	688	9.73134	5.164
g0304.t1	1043	844	1	0.432573
g0305.t1	923	724	4	2.01708
g0306.t1	2832	2633	57	7.90362
g0307.t1	375	176	0	0
g0307.t2	372	173	0	0
g0308.t1	5454	5255	2.21724	0.154043
g0308.t2	5445	5246	12.7828	0.889607
g0309.t1	3271	3072	0	0
g0309.t2	3191	2992	607	74.0677
g0310.t1	644	445	0	0
g0311.t1	752	553	1	0.660202
g0312.t1	996	797	286	131.012
g0313.t1	2816	2617	91	12.6952
g0314.t1	1613	1414	0	0
g0314.t2	1610	1411	0	0
g0315.t1	99	8.31548	0	0
g0316.t1	925	726	0	0
g0317.t1	1253	1054	0	0
g0318.t1	3540	3341	117	12.7853
g0319.t1	941	742	3	1.47611
g0320.t1	315	116.007	0	0
g0321.t1	4371	4172	13	1.13763
g0322.t1	1060	861	147	62.3327
g0323.t1	1021	822	0	0
g0323.t2	918	719	14	7.10888
g0324.t1	1170	971	2	0.751991
g0325.t1	1155	956	0	0
g0326.t1	1410	1211	0	0
g0327.t1	655	456	0	0
g0328.t1	619	420	3	2.6078
g0329.t1	8682	8483	38	1.63545
g0330.t1	1121	922	0	0
g0331.t1	4315	4116	10	0.887006
g0332.t1	7356	7157	11.2919	0.576019
g0333.t1	384	185	0.708118	1.39745
g0334.t1	606	407	0	0
g0335.t1	3579	3380	0	0
g0335.t8	3285	3086	0	0
g0335.t5	2507	2308	0	0
g0335.t7	3366	3167	0	0
g0335.t4	3173	2974	0	0
g0335.t6	2973	2774	0	0
g0335.t2	3440	3241	0	0
g0335.t3	2307	2108	22	3.81025
g0336.t1	171	16.5603	0	0
g0337.t1	2702	2503	18	2.62551
g0337.t2	1574	1375	0	0
g0338.t1	1348	1149	284	90.2402
g0338.t2	1272	1073	0	0
g0338.t3	1276	1077	0	0
g0339.t1	1582	1383	45	11.8793
g0340.t1	1637	1438	119	30.2127
g0341.t1	1682	1483	3	0.738554
g0342.t1	1935	1736	0	0
g0343.t1	1966	1767	91	18.8021
g0344.t1	1892	1693	82	17.6831
g0345.t1	2612	2413	0.1008	0.0152512
g0345.t2	2609	2410	181.899	27.556
g0346.t1	2437	2238	5.29078	0.863101
g0346.t2	2518	2319	0	0
g0346.t3	2014	1815	132.709	26.6948
g0347.t1	2197	1998	42	7.6746
g0348.t1	225	36.3941	435	4363.76
g0349.t1	249	53.2273	0	0
g0350.t1	1196	997	513	187.856
g0351.t1	1675	1476	52	12.8623
g0352.t1	1611	1412	79	20.4265
g0353.t1	1857	1658	1.99768	0.439889
g0353.t2	1964	1765	0	0
g0353.t3	1868	1669	0.00232025	0.000507553
g0354.t1	543	344	0	0
g0355.t1	3048	2849	92	11.7896
g0356.t1	1907	1708	0	0
g0356.t10	830	631	27.3301	15.813
g0356.t11	842	643	1.18859e-07	6.74874e-08
g0356.t12	909	710	0	0
g0356.t13	1020	821	0	0
g0356.t14	924	725	0	0
g0356.t15	913	714	0	0
g0356.t4	1102	903	0	0
g0356.t2	997	798	8.3125	3.80304
g0356.t3	1098	899	0	0
g0356.t5	1804	1605	0	0
g0356.t6	982	783	0	0
g0356.t7	901	702	22.3495	11.6234
g0356.t8	956	757	6.00794	2.89755
g0356.t9	925	726	0	0
g0357.t1	2163	1964	0	0
g0358.t3	2422	2223	0	0
g0358.t2	2172	1973	27	4.99619
g0358.t1	2482	2283	0	0
g0358.t4	2317	2118	0	0
g0359.t1	1512	1313	0	0
g0360.t1	1806	1607	0	0
g0361.t1	2366	2167	25.197	4.24514
g0362.t1	1359	1160	0	0
g0363.t1	3090	2891	95	11.9971
g0364.t1	180	18.5798	0	0
g0365.t1	1536	1337	55	15.0187
g0366.t1	1266	1067	70	23.9517
g0367.t1	1923	1724	0	0
g0368.t1	1581	1382	0	0
g0369.t1	1837	1638	0.545978	0.121692
g0369.t2	1830	1631	43.454	9.72698
g0370.t1	1895	1696	207	44.5601
g0371.t1	3592	3393	78	8.39291
g0372.t3	1850	1651	0	0
g0372.t8	2204	2005	0	0
g0372.t6	1998	1799	0	0
g0372.t4	1772	1573	0	0
g0372.t2	1774	1575	2.18903	0.507427
g0372.t5	1696	1497	0	0
g0372.t7	1687	1488	0	0
g0372.t1	1509	1310	7.81097	2.17688
g0373.t1	2149	1950	1	0.187226
g0373.t2	1719	1520	0	0
g0374.t1	2253	2054	0	0
g0374.t2	2204	2005	205	37.3286
g0375.t1	1659	1460	0	0
g0376.t1	1524	1325	0	0
g0377.t1	1342	1143	5	1.59708
g0378.t1	1980	1781	159	32.5938
g0379.t1	2298	2099	65	11.3058
g0380.t1	2353	2154	0	0
g0380.t4	2513	2314	0	0
g0380.t3	2516	2317	0	0
g0380.t9	1707	1508	0	0
g0380.t5	2269	2070	0	0
g0380.t7	2056	1857	0	0
g0380.t6	7129	6930	0	0
g0380.t8	6303	6104	0	0
g0380.t2	2350	2151	0	0
g0381.t1	9890	9691	50	1.88366
g0382.t1	622	423	0	0
g0383.t1	2397	2198	15	2.49153
g0384.t1	795	596	0	0
g0385.t1	1099	900	0	0
g0386.t1	782	583	956	598.675
g0387.t1	788	589	2	1.2397
g0388.t1	1276	1077	6	2.03394
g0389.t1	2177	1978	16	2.95322
g0390.t1	1028	829	0	0
g0391.t1	1282	1083	3	1.01133
g0392.t1	3294	3095	913	107.699
g0392.t2	2514	2315	0	0
g0393.t1	536	337	922.071	998.933
g0394.t1	4038	3839	3	0.285302
g0395.t1	4165	3966	0	0
g0395.t2	4019	3820	61	5.83
g0396.t1	267	68.9638	0	0
g0397.t1	986	787	0	0
g0398.t1	1959	1760	0	0
g0399.t1	889	690	11	5.8203
g0400.t1	1227	1028	45	15.9816
g0401.t1	1533	1334	987.916	270.375
g0402.t1	2727	2528	3	0.433257
g0403.t1	531	332	0	0
g0404.t1	2123	1924	0	0
g0405.t1	222	34.6815	0	0
g0406.t1	3665	3466	6	0.632011
g0407.t1	444	245	0	0
g0408.t1	1515	1316	41.1466	11.4151
g0408.t3	2783	2584	0	0
g0408.t4	1520	1321	0.85344	0.23587
g0408.t2	2721	2522	0	0
g0409.t1	3682	3483	0	0
g0410.t1	2011	1812	0	0
g0411.t1	1076	877	0	0
g0412.t1	273	74.5993	0	0
g0413.t1	2101	1902	31.7321	6.09102
g0413.t2	2098	1899	159.268	30.62
g0414.t1	3033	2834	15	1.93238
g0415.t1	258	60.8345	3	18.0042
g0416.t1	1323	1124	0	0
g0417.t1	2876	2677	0	0
g0417.t3	1833	1634	0	0
g0417.t4	1892	1693	0	0
g0417.t2	1769	1570	0	0
g0417.t8	2801	2602	2	0.280624
g0417.t7	1758	1559	0	0
g0417.t5	1817	1618	0	0
g0417.t6	1694	1495	0	0
g0418.t1	3284	3085	324	38.3435
g0418.t2	3278	3079	0	0
g0419.t1	1063	864	7	2.95792
g0420.t1	297	98.0609	0	0
g0421.t1	8369	8170	0	0
g0422.t1	622	423	1	0.863101
g0423.t1	171	16.5603	0	0
g0424.t1	201	24.9909	0	0
g0425.t1	602	403	0	0
g0425.t2	572	373	0	0
g0426.t1	532	333	0	0
g0427.t1	445	246	0	0
g0428.t1	823	624	0	0
g0429.t1	555	356	0	0
g0430.t1	3229	3030	0	0
g0431.t1	2733	2534	0	0
g0432.t1	3454	3255	1	0.112163
g0433.t1	721	522	1	0.699409
g0434.t1	2664	2465	0	0
g0434.t2	2606	2407	0	0
g0434.t3	2564	2365	2.29676e-08	3.54558e-09
g0434.t4	2560	2361	1.29553e-07	2.00333e-08
g0434.t5	2518	2319	12	1.88922
g0435.t1	456	257	0	0
g0436.t1	849	650	0	0
g0437.t1	743	544	9.19736	6.17257
g0438.t1	1258	1059	7	2.41326
g0439.t1	165	15.3999	0	0
g0440.t1	3859	3660	151.15	15.0774
g0440.t3	3811	3612	94.8294	9.58511
g0440.t2	3250	3051	1.02101	0.122177
g0441.t1	3163	2964	226	27.8376
g0442.t1	1107	908	1	0.402083
g0443.t1	3550	3351	77	8.38915
g0444.t1	505	306	0	0
g0445.t1	4142	3943	65	6.0185
g0446.t1	2332	2133	5	0.855817
g0447.t1	1163	964	0	0
g0448.t1	1182	983	0	0
g0448.t2	1103	904	4	1.61545
g0449.t1	3226	3027	48	5.78936
g0449.t2	2949	2750	0	0
g0450.t1	183	19.3378	355	6702.27
g0451.t1	5054	4855	3	0.225597
g0452.t1	1914	1715	0.00417228	0.000888201
g0452.t2	1911	1712	128.996	27.5089
g0453.t1	2379	2180	299	50.0745
g0454.t1	2959	2760	0	0
g0455.t1	514	315	0	0
g0456.t1	1749	1550	4	0.942172
g0457.t1	2689	2490	11.007	1.61389
g0458.t1	1111	912	340.805	136.431
g0459.t1	2310	2111	5	0.864736
g0460.t1	1923	1724	2	0.42354
g0461.t2	1903	1704	65.5	14.0337
g0461.t1	1903	1704	65.5	14.0337
g0462.t1	1891	1692	32	6.90481
g0463.t1	872	673	0	0
g0464.t1	1117	918	0	0
g0465.t1	849	650	0	0
g0466.t1	1748	1549	0	0
g0467.t1	1181	982	7	2.60249
g0467.t2	1153	954	0	0
g0468.t1	540	341	0	0
g0469.t1	2234	2035	0	0
g0469.t2	2239	2040	0	0
g0469.t3	1951	1752	0	0
g0470.t1	2490	2291	8	1.27487
g0471.t1	1831	1632	60	13.4225
g0472.t1	1852	1653	550	121.476
g0473.t1	1787	1588	8	1.83925
g0474.t1	786	587	0	0
g0475.t1	2480	2281	7	1.1204
g0475.t2	3015	2816	0	0
g0476.t1	511	312	0	0
g0477.t1	873	674	0	0
g0478.t1	1966	1767	0	0
g0478.t2	1620	1421	17	4.36774
g0479.t1	3159	2960	5.95086	0.733989
g0479.t2	3153	2954	47.3354	5.85029
g0479.t3	3150	2951	133.714	16.5428
g0480.t1	1545	1346	67	18.1732
g0481.t1	240	46.2784	0	0
g0482.t1	2476	2277	1.68792	0.270639
g0482.t2	1127	928	162.312	63.8564
g0483.t1	4125	3926	1.05202e-06	9.78307e-08
g0483.t2	4056	3857	78	7.38324
g0484.t1	1411	1212	9	2.71108
g0485.t1	1048	849	0	0
g0485.t2	1101	902	55	22.2617
g0486.t1	1844	1645	52	11.5409
g0487.t3	1286	1087	11.1141	3.7329
g0487.t1	1435	1236	24.8859	7.35084
g0487.t2	1463	1264	0	0
g0488.t1	993	794	78	35.8654
g0489.t1	1302	1103	0	0
g0490.t1	6266	6067	0	0
g0490.t2	5430	5231	47	3.28031
g0491.t1	1308	1109	20	6.58416
g0492.t1	1372	1173	25	7.78115
g0493.t1	279	80.3587	0	0
g0494.t1	2951	2752	12	1.59197
g0495.t1	1191	992	219	80.5999
g0496.t1	210	28.6775	0	0
g0497.t2	2320	2121	23.9957	4.13043
g0497.t1	2338	2139	0.00425869	0.000726887
g0498.t1	871	672	0	0
g0499.t1	1932	1733	13	2.73871
g0500.t1	1260	1061	251	86.3695
g0501.t1	1032	833	0	0
g0502.t1	2005	1806	3	0.606465
g0503.t1	1699	1500	0	0
g0504.t1	4657	4458	548	44.8789
g0505.t1	393	194	0	0
g0506.t1	2767	2568	1	0.14217
g0507.t1	549	350	0	0
g0508.t1	1676	1477	8	1.97748
g0509.t1	1577	1378	18	4.76898
g0510.t1	3937	3738	11	1.07437
g0511.t1	1670	1471	6	1.48916
g0511.t2	1500	1301	0	0
g0511.t3	1670	1471	6	1.48916
g0512.t1	1763	1564	304	70.9641
g0513.t1	3459	3260	0	0
g0514.t1	2282	2083	11	1.92799
g0515.t1	1617	1418	86.743	22.3337
g0516.t1	1927	1728	0.541173	0.114339
g0516.t2	1922	1723	10.4588	2.21615
g0517.t1	1255	1056	26	8.989
g0517.t2	1385	1186	0	0
g0517.t3	1298	1099	0	0
g0517.t4	1428	1229	0	0
g0518.t1	1494	1295	2	0.563848
g0519.t1	1300	1101	46	15.2536
g0520.t1	942	743	0	0
g0521.t1	2895	2696	0	0
g0521.t2	2832	2633	1.65411e-07	2.29359e-08
g0521.t3	2786	2587	11	1.55238
g0522.t1	1743	1544	152	35.9417
g0523.t1	992	793	5	2.30196
g0524.t1	1079	880	65	26.967
g0525.t1	3965	3766	12	1.16333
g0526.t1	3013	2814	0	0
g0527.t1	888	689	0	0
g0528.t1	1652	1453	52	13.0659
g0529.t1	645	446	0	0
g0530.t1	836	637	1	0.573142
g0531.t1	1119	920	0	0
g0532.t1	813	614	0	0
g0533.t1	933	734	0	0
g0534.t1	1963	1764	1	0.206968
g0535.t1	1324	1125	0	0
g0536.t1	2220	2021	58	10.4776
g0537.t1	711	512	0	0
g0538.t1	1836	1637	6	1.33815
g0539.t1	1913	1714	0	0
g0539.t2	2045	1846	22	4.35104
g0539.t3	2144	1945	0	0
g0540.t1	1740	1541	149	35.3009
g0541.t1	1140	941	1	0.387983
