target_id	length	eff_length	est_counts	tpm
g0137.t1	1906	1707	0	0
g0138.t1	327	128.001	2	2.46956
g0139.t1	1421	1222	42	5.43229
g0140.t1	1734	1535	0	0
g0141.t1	1965	1766	126	11.2768
g0142.t1	1151	952	0	0
g0143.t1	1464	1265	400	49.9775
g0144.t1	1248	1049	845	127.317
g0145.t1	663	464	0	0
g0146.t1	663	464	0	0
g0147.t1	2018	1819	1	0.0868905
g0148.t1	1555	1356	1229	143.251
g0149.t1	312	113.011	0	0
g0150.t2	1125	926	0	0
g0150.t1	1690	1491	79	8.37441
g0151.t1	1714	1515	20	2.08652
g0152.t2	3577	3378	0	0
g0152.t1	3609	3410	0	0
g0152.t3	3410	3211	130.112	6.40444
g0152.t4	3750	3551	20.8882	0.929728
g0153.t1	613	414	0	0
g0154.t1	1074	875	4	0.722532
g0155.t1	1810	1611	7.06579	0.693218
g0155.t2	1582	1383	258.934	29.5919
g0156.t1	2502	2303	21	1.44122
g0157.t1	1401	1202	1	0.131492
g0158.t1	1119	920	0	0
g0159.t1	1490	1291	6	0.734564
g0160.t1	312	113.011	0	0
g0161.t1	588	389	0	0
g0162.t1	3221	3022	13	0.679914
g0163.t1	1421	1222	0	0
g0164.t1	3178	2979	0	0
g0164.t3	3163	2964	6.32657	0.337361
g0164.t2	2226	2027	9.67343	0.754278
g0165.t2	3004	2805	2.29021e-08	1.29047e-09
g0165.t5	2955	2756	5.80211	0.332745
g0165.t4	2005	1806	890.198	77.9065
g0165.t3	2054	1855	0	0
g0165.t1	3280	3081	0	0
g0166.t1	2814	2615	6.3012	0.380852
g0166.t2	1569	1370	26.7311	3.08391
g0167.t1	279	80.3587	0	0
g0168.t1	1605	1406	0	0
g0168.t3	1451	1252	0	0
g0168.t2	1205	1006	45	7.07
g0169.t1	465	266	2	1.18837
g0170.t1	399	200	0	0
g0171.t1	2067	1868	3	0.253834
g0172.t1	1297	1098	0	0
g0173.t1	3356	3157	0	0
g0174.t1	1037	838	28	5.28103
g0175.t1	2253	2054	93	7.15628
g0176.t1	3017	2818	214	12.0027
g0177.t1	321	122.003	0	0
g0178.t1	2861	2662	10.358	0.614995
g0178.t4	2604	2405	18.642	1.22513
g0178.t3	2706	2507	0	0
g0178.t2	2136	1937	0	0
g0179.t1	489	290	0	0
g0180.t1	2108	1909	3	0.248382
g0181.t2	1246	1047	721.267	108.881
g0181.t1	1201	1002	8789.73	1386.48
g0182.t1	594	395	0	0
g0183.t1	1536	1337	2	0.23643
g0184.t1	1703	1504	0	0
g0185.t1	2109	1910	1	0.0827507
g0186.t1	920	721	0	0
g0187.t1	648	449	0	0
g0188.t1	250	54.0423	0	0
g0189.t1	582	383	0	0
g0190.t1	552	353	0	0
g0191.t1	594	395	0	0
g0192.t1	1453	1254	0	0
g0192.t2	1794	1595	4	0.396373
g0192.t3	1866	1667	0	0
g0193.t1	1253	1054	0	0
g0194.t1	1556	1357	0	0
g0195.t1	1317	1118	1	0.141372
g0196.t1	654	455	0	0
g0197.t1	3503	3304	0	0
g0198.t1	1222	1023	0	0
g0199.t1	525	326	0	0
g0200.t1	2809	2610	0	0
g0201.t1	417	218	0	0
g0202.t1	681	482	0	0
g0203.t1	801	602	0	0
g0204.t1	2518	2319	0	0
g0205.t1	1145	946	46	7.68549
g0206.t1	2040	1841	0	0
g0206.t3	2031	1832	0	0
g0206.t2	2037	1838	0	0
g0207.t1	333	134.001	0	0
g0208.t1	729	530	0	0
g0209.t1	3215	3016	9	0.471646
g0210.t1	2660	2461	61	3.91763
g0211.t1	1558	1359	5	0.581508
g0212.t1	6743	6544	0	0
g0212.t2	6689	6490	22.0748	0.537598
g0212.t6	6395	6196	28.9252	0.737852
g0212.t5	6479	6280	1.09626e-05	2.75905e-07
g0212.t4	6659	6460	0	0
g0212.t3	6686	6487	0	0
g0213.t1	1436	1237	12	1.53326
g0214.t1	984	785	375	75.5034
g0215.t1	691	492	0	0
g0216.t1	147	12.6175	0	0
g0217.t1	141	11.8758	0	0
g0218.t1	4169	3970	8	0.318496
g0219.t1	1112	913	0	0
g0220.t1	1115	916	0	0
g0221.t1	2888	2689	15.4319	0.907053
g0221.t2	2885	2686	52.5681	3.09329
g0222.t1	5164	4965	112	3.56536
g0223.t1	1879	1680	105	9.87836
g0224.t1	3421	3222	50	2.45273
g0225.t1	672	473	0	0
g0226.t1	603	404	0	0
g0227.t1	1109	910	0	0
g0228.t1	111	9.10829	0	0
g0229.t1	1264	1065	66	9.79488
g0230.t1	1404	1205	0	0
g0231.t1	1703	1504	0	0
g0232.t1	201	24.9909	0	0
g0233.t1	2237	2038	4	0.310214
g0234.t1	2999	2800	0	0
g0234.t4	2909	2710	35.473	2.06887
g0234.t3	2912	2713	10.527	0.613283
g0234.t2	2996	2797	0	0
g0235.t1	2507	2308	10	0.684808
g0236.t1	1768	1569	0	0
g0237.t1	2852	2653	102	6.0767
g0238.t1	259	61.7147	0	0
g0239.t1	528	329	0	0
g0240.t1	1233	1034	0	0
g0241.t1	1826	1627	0	0
g0242.t1	939	740	0	0
g0243.t1	972	773	0	0
g0244.t1	1325	1126	0	0
g0245.t1	360	161	0	0
g0246.t1	1323	1124	0	0
g0247.t1	1870	1671	0	0
g0248.t1	696	497	2	0.636031
g0249.t1	1221	1022	1	0.154651
g0250.t1	1515	1316	0	0
g0250.t2	1617	1418	0	0
g0251.t1	1428	1229	0	0
g0252.t1	1555	1356	0	0
g0253.t1	2082	1883	6	0.503623
g0254.t1	1437	1238	1	0.127669
g0255.t1	2677	2478	818	52.1743
g0256.t1	4461	4262	9	0.33376
g0257.t1	2066	1867	42	3.55558
g0258.t1	2289	2090	431	32.5939
g0259.t1	654	455	0	0
g0260.t1	1281	1082	69	10.0792
g0261.t1	1711	1512	109	11.3941
g0262.t1	866	667	35	8.29368
g0263.t1	2681	2482	1307	83.2298
g0264.t1	2523	2324	0	0
g0265.t2	3833	3634	83	3.60992
g0265.t1	3833	3634	83	3.60992
g0266.t1	2291	2092	2	0.151103
g0267.t1	1260	1061	0	0
g0268.t1	2385	2186	67	4.84428
g0269.t1	2502	2303	16.5683	1.13708
g0269.t2	2085	1886	253.01	21.2031
g0269.t4	2483	2284	166.422	11.5165
g0269.t3	2199	2000	0	0
g0270.t1	294	95.0839	0	0
g0271.t1	981	782	0	0
g0272.t1	2133	1934	0	0
g0273.t1	657	458	0	0
g0274.t1	779	580	0	0
g0275.t1	650	451	0	0
g0276.t1	1394	1195	6	0.793575
g0277.t1	1465	1266	0	0
g0278.t1	726	527	0	0
g0279.t1	4146	3947	20	0.800881
g0279.t2	4105	3906	0	0
g0280.t1	2342	2143	0	0
g0281.t1	3651	3452	186	8.51622
g0282.t1	1211	1012	2	0.312359
g0283.t1	282	83.2735	2	3.79601
g0284.t1	1966	1767	39	3.48845
g0285.t1	1034	835	0	0
g0286.t1	555	356	0	0
g0287.t1	2062	1863	258	21.8883
g0288.t1	3242	3043	723	37.5527
g0289.t1	474	275	0	0
g0290.t1	1006	807	6	1.17512
g0291.t1	2890	2691	2	0.117468
g0292.t1	1609	1410	4	0.44838
g0293.t1	999	800	0	0
g0294.t1	1759	1560	0	0
g0295.t1	462	263	0	0
g0296.t1	552	353	1	0.447744
g0297.t1	2380	2181	0	0
g0298.t1	1591	1392	0	0
g0299.t1	1622	1423	1	0.111071
g0300.t1	421	222	0	0
g0301.t1	618	419	0	0
g0302.t1	1879	1680	65	6.11518
g0303.t1	954	755	0	0
g0303.t2	887	688	4	0.918917
g0304.t1	1043	844	20	3.74535
g0305.t1	923	724	0	0
g0306.t1	2832	2633	16	0.960448
g0307.t1	375	176	0	0
g0307.t2	372	173	0	0
g0308.t1	5454	5255	0.792882	0.0238474
g0308.t2	5445	5246	5.20712	0.156882
g0309.t1	3271	3072	0	0
g0309.t2	3191	2992	968	51.135
g0310.t1	644	445	7	2.48624
g0311.t1	752	553	19	5.43042
g0312.t1	996	797	82	16.2615
g0313.t1	2816	2617	13	0.785135
g0314.t1	1613	1414	0	0
g0314.t2	1610	1411	0	0
g0315.t1	99	8.31548	0	0
g0316.t1	925	726	1	0.217705
g0317.t1	1253	1054	0	0
g0318.t1	3540	3341	361	17.0779
g0319.t1	941	742	56	11.9286
g0320.t1	315	116.007	0	0
g0321.t1	4371	4172	32	1.2123
g0322.t1	1060	861	151	27.7191
g0323.t1	1021	822	0	0
g0323.t2	918	719	2	0.439649
g0324.t1	1170	971	0	0
g0325.t1	1155	956	2	0.330656
g0326.t1	1410	1211	20	2.6103
g0327.t1	655	456	4	1.38644
g0328.t1	619	420	0	0
g0329.t1	8682	8483	1	0.0186318
g0330.t1	1121	922	26.4227	4.5295
g0331.t1	4315	4116	2.57733	0.0989692
g0332.t1	7356	7157	13	0.287089
g0333.t1	384	185	0	0
g0334.t1	606	407	0	0
g0335.t1	3579	3380	0	0
g0335.t8	3285	3086	0	0
g0335.t5	2507	2308	0	0
g0335.t7	3366	3167	0	0
g0335.t4	3173	2974	0	0
g0335.t6	2973	2774	0	0
g0335.t2	3440	3241	0	0
g0335.t3	2307	2108	1	0.0749781
g0336.t1	171	16.5603	0	0
g0337.t1	2702	2503	43	2.71527
g0337.t2	1574	1375	0	0
g0338.t1	1348	1149	261	35.9026
g0338.t2	1272	1073	0	0
g0338.t3	1276	1077	0	0
g0339.t1	1582	1383	115	13.1426
g0340.t1	1637	1438	109	11.9804
g0341.t1	1682	1483	10	1.06577
g0342.t1	1935	1736	16	1.45672
g0343.t1	1966	1767	110	9.83923
g0344.t1	1892	1693	197	18.3914
g0345.t1	2612	2413	96.6773	6.33246
g0345.t2	2609	2410	149.323	9.79295
g0346.t1	2437	2238	15.8723	1.12095
g0346.t2	2518	2319	0	0
g0346.t3	2014	1815	119.128	10.3739
g0347.t1	2197	1998	91	7.19865
g0348.t1	225	36.3941	1475	6405.7
g0349.t1	249	53.2273	0	0
g0350.t1	1196	997	1014	160.749
g0351.t1	1675	1476	57	6.1037
g0352.t1	1611	1412	86	9.6265
g0353.t1	1857	1658	3.99719	0.381044
g0353.t2	1964	1765	0	0
g0353.t3	1868	1669	0.00280871	0.000265984
g0354.t1	543	344	0	0
g0355.t1	3048	2849	387	21.4696
g0356.t1	1907	1708	0.183841	0.0170122
g0356.t10	830	631	65.3955	16.3803
g0356.t11	842	643	6.79416e-08	1.67005e-08
g0356.t12	909	710	0	0
g0356.t13	1020	821	0	0
g0356.t14	924	725	0	0
g0356.t15	913	714	0	0
g0356.t4	1102	903	0	0
g0356.t2	997	798	8.1654	1.61726
g0356.t3	1098	899	0	0
g0356.t5	1804	1605	5.15434	0.507578
g0356.t6	982	783	0	0
g0356.t7	901	702	0.469241	0.105649
g0356.t8	956	757	6.00798	1.2544
g0356.t9	925	726	0	0
g0357.t1	2163	1964	0	0
g0358.t3	2422	2223	0	0
g0358.t2	2172	1973	0	0
g0358.t1	2482	2283	0	0
g0358.t4	2317	2118	0	0
g0359.t1	1512	1313	0	0
g0360.t1	1806	1607	0	0
g0361.t1	2366	2167	74.1873	5.41098
g0362.t1	1359	1160	0	0
g0363.t1	3090	2891	3	0.164013
g0364.t1	180	18.5798	0	0
g0365.t1	1536	1337	66	7.80221
g0366.t1	1266	1067	253	37.4767
g0367.t1	1923	1724	0	0
g0368.t1	1581	1382	0	0
g0369.t1	1837	1638	0.0449611	0.00433838
g0369.t2	1830	1631	4.95504	0.480173
g0370.t1	1895	1696	159	14.8175
g0371.t1	3592	3393	118	5.49671
g0372.t3	1850	1651	0	0
g0372.t8	2204	2005	0	0
g0372.t6	1998	1799	0	0
g0372.t4	1772	1573	1	0.100479
g0372.t2	1774	1575	0	0
g0372.t5	1696	1497	0	0
g0372.t7	1687	1488	0	0
g0372.t1	1509	1310	11	1.32717
g0373.t1	2149	1950	5	0.405266
g0373.t2	1719	1520	0	0
g0374.t1	2253	2054	0	0
g0374.t2	2204	2005	25	1.97075
g0375.t1	1659	1460	0	0
g0376.t1	1524	1325	0	0
g0377.t1	1342	1143	0	0
g0378.t1	1980	1781	141	12.513
g0379.t1	2298	2099	69.3229	5.21999
g0380.t1	2353	2154	0	0
g0380.t4	2513	2314	0	0
g0380.t3	2516	2317	0	0
g0380.t9	1707	1508	0	0
g0380.t5	2269	2070	0	0
g0380.t7	2056	1857	1.27754e-05	1.08734e-06
g0380.t6	7129	6930	8.96786	0.204532
g0380.t8	6303	6104	0	0
g0380.t2	2350	2151	0	0
g0381.t1	9890	9691	73.7092	1.20215
g0382.t1	622	423	0	0
g0383.t1	2397	2198	15	1.07862
g0384.t1	795	596	0	0
g0385.t1	1099	900	20	3.51231
g0386.t1	782	583	2762	748.79
g0387.t1	788	589	3	0.805028
g0388.t1	1276	1077	2	0.293507
g0389.t1	2177	1978	7	0.559341
g0390.t1	1028	829	0	0
g0391.t1	1282	1083	2	0.291881
g0392.t1	3294	3095	1687	86.1508
g0392.t2	2514	2315	0	0
g0393.t1	536	337	2199.69	1031.66
g0394.t1	4038	3839	4	0.164682
g0395.t1	4165	3966	0	0
g0395.t2	4019	3820	43	1.77914
g0396.t1	267	68.9638	0	0
g0397.t1	986	787	1.13644	0.228232
g0398.t1	1959	1760	0	0
g0399.t1	889	690	0	0
g0400.t1	1227	1028	56	8.60993
g0401.t1	1533	1334	2816.31	333.679
g0402.t1	2727	2528	7	0.437649
g0403.t1	531	332	0	0
g0404.t1	2123	1924	0	0
g0405.t1	222	34.6815	0	0
g0406.t1	3665	3466	1	0.0456012
g0407.t1	444	245	0	0
g0408.t1	1515	1316	9.39878e-07	1.12881e-07
g0408.t3	2783	2584	0	0
g0408.t4	1520	1321	38.9141	4.65596
g0408.t2	2721	2522	5.00918	0.313925
g0409.t1	3682	3483	0	0
g0410.t1	2011	1812	15.0767	1.31508
g0411.t1	1076	877	2	0.360442
g0412.t1	273	74.5993	0	0
g0413.t1	2101	1902	43.1003	3.58158
g0413.t2	2098	1899	243.9	20.2998
g0414.t1	3033	2834	63	3.51355
g0415.t1	258	60.8345	6.98795	18.1553
g0416.t1	1323	1124	0	0
g0417.t1	2876	2677	0	0
g0417.t3	1833	1634	0	0
g0417.t4	1892	1693	0	0
g0417.t2	1769	1570	0	0
g0417.t8	2801	2602	0	0
g0417.t7	1758	1559	0	0
g0417.t5	1817	1618	0	0
g0417.t6	1694	1495	2	0.211443
g0418.t1	3284	3085	191	9.7855
g0418.t2	3278	3079	0	0
g0419.t1	1063	864	3	0.548798
g0420.t1	297	98.0609	0	0
g0421.t1	8369	8170	0	0
g0422.t1	622	423	2	0.747299
g0423.t1	171	16.5603	0	0
g0424.t1	201	24.9909	0	0
g0425.t1	602	403	0	0
g0425.t2	572	373	0	0
g0426.t1	532	333	0	0
g0427.t1	445	246	0	0
g0428.t1	823	624	0	0
g0429.t1	555	356	0	0
g0430.t1	3229	3030	0	0
g0431.t1	2733	2534	0	0
g0432.t1	3454	3255	27	1.31105
g0433.t1	721	522	4	1.21114
g0434.t1	2664	2465	0	0
g0434.t2	2606	2407	0	0
g0434.t3	2564	2365	0	0
g0434.t4	2560	2361	3.31138e-08	2.21676e-09
g0434.t5	2518	2319	12	0.817872
g0435.t1	456	257	0	0
g0436.t1	849	650	0	0
g0437.t1	743	544	2	0.58108
g0438.t1	1258	1059	7	1.04474
g0439.t1	165	15.3999	0	0
g0440.t1	3859	3660	150.725	6.50892
g0440.t3	3811	3612	60.1637	2.63264
g0440.t2	3250	3051	1.11142	0.0575759
g0441.t1	3163	2964	164	8.74522
g0442.t1	1107	908	0	0
g0443.t1	3550	3351	62	2.9243
g0444.t1	505	306	0	0
g0445.t1	4142	3943	129	5.17092
g0446.t1	2332	2133	3	0.222298
g0447.t1	1163	964	0	0
g0448.t1	1182	983	0	0
g0448.t2	1103	904	0	0
g0449.t1	3226	3027	160.914	8.40208
g0449.t2	2949	2750	0	0
g0450.t1	183	19.3378	12	98.0794
g0451.t1	5054	4855	15	0.488323
g0452.t1	1914	1715	4.24934e-05	3.91617e-06
g0452.t2	1911	1712	484	44.6834
g0453.t1	2379	2180	504	36.5409
g0454.t1	2959	2760	0	0
g0455.t1	514	315	0	0
g0456.t1	1749	1550	4	0.407881
g0457.t1	2689	2490	40.0237	2.54052
g0458.t1	1111	912	162.309	28.1289
g0459.t1	2310	2111	1114	83.4069
g0460.t1	1923	1724	26	2.38364
g0461.t2	1903	1704	334	30.98
g0461.t1	1903	1704	334	30.98
g0462.t1	1891	1692	25	2.33531
g0463.t1	872	673	0	0
g0464.t1	1117	918	0	0
g0465.t1	849	650	1	0.24316
g0466.t1	1748	1549	0	0
g0467.t1	1181	982	16.1405	2.59783
g0467.t2	1153	954	8.85948	1.46779
g0468.t1	540	341	0	0
g0469.t1	2234	2035	0	0
g0469.t2	2239	2040	0	0
g0469.t3	1951	1752	0	0
g0470.t1	2490	2291	47	3.24248
g0471.t1	1831	1632	68	6.58557
g0472.t1	1852	1653	659	63.0112
g0473.t1	1787	1588	0	0
g0474.t1	786	587	0	0
g0475.t1	2480	2281	1	0.0692914
g0475.t2	3015	2816	0	0
g0476.t1	511	312	0	0
g0477.t1	873	674	0	0
g0478.t1	1966	1767	0	0
g0478.t2	1620	1421	2	0.222454
g0479.t1	3159	2960	9.92188	0.529794
g0479.t2	3153	2954	92.0818	4.92684
g0479.t3	3150	2951	280.996	15.05
g0480.t1	1545	1346	74	8.68944
g0481.t1	240	46.2784	0	0
g0482.t1	2476	2277	6.75167	0.468655
g0482.t2	1127	928	366.248	62.3782
g0483.t1	4125	3926	3.32968e-07	1.34047e-08
g0483.t2	4056	3857	95	3.89295
g0484.t1	1411	1212	7	0.912852
g0485.t1	1048	849	17.8541	3.32379
g0485.t2	1101	902	136.146	23.8563
g0486.t1	1844	1645	11	1.05689
g0487.t3	1286	1087	5.59203e-05	8.13102e-06
g0487.t1	1435	1236	30.9999	3.96412
g0487.t2	1463	1264	0	0
g0488.t1	993	794	24	4.77744
g0489.t1	1302	1103	3	0.429883
g0490.t1	6266	6067	0	0
g0490.t2	5430	5231	30	0.906445
g0491.t1	1308	1109	28	3.99054
g0492.t1	1372	1173	2613	352.084
g0493.t1	279	80.3587	0	0
g0494.t1	2951	2752	45	2.58445
g0495.t1	1191	992	3	0.477985
g0496.t1	210	28.6775	0	0
g0497.t2	2320	2121	4.99953	0.372558
g0497.t1	2338	2139	0.000466812	3.44934e-05
g0498.t1	871	672	0	0
g0499.t1	1932	1733	4	0.36481
g0500.t1	1260	1061	306	45.5838
g0501.t1	1032	833	0	0
g0502.t1	2005	1806	19	1.6628
g0503.t1	1699	1500	0	0
g0504.t1	4657	4458	402	14.2525
g0505.t1	393	194	0	0
g0506.t1	2767	2568	1	0.0615474
g0507.t1	549	350	0	0
g0508.t1	1676	1477	10	1.0701
g0509.t1	1577	1378	2	0.229396
g0510.t1	3937	3738	56	2.36785
g0511.t1	1670	1471	6.5	0.698402
g0511.t2	1500	1301	0	0
g0511.t3	1670	1471	6.5	0.698402
g0512.t1	1763	1564	447	45.1727
g0513.t1	3459	3260	2	0.0969655
g0514.t1	2282	2083	9	0.682902
g0515.t1	1617	1418	55	6.13044
g0516.t1	1927	1728	0.452699	0.0414067
g0516.t2	1922	1723	10.9043	1.00027
g0517.t1	1255	1056	4	0.598689
g0517.t2	1385	1186	0	0
g0517.t3	1298	1099	0	0
g0517.t4	1428	1229	0	0
g0518.t1	1494	1295	0	0
g0519.t1	1300	1101	24	3.44531
g0520.t1	942	743	0	0
g0521.t1	2895	2696	0	0
g0521.t2	2832	2633	14	0.840392
g0521.t3	2786	2587	0	0
g0522.t1	1743	1544	62	6.34672
g0523.t1	992	793	5	0.996556
g0524.t1	1079	880	20	3.59213
g0525.t1	3965	3766	0	0
g0526.t1	3013	2814	3	0.168501
g0527.t1	888	689	0	0
g0528.t1	1652	1453	23	2.50188
g0529.t1	645	446	1	0.354381
g0530.t1	836	637	0	0
g0531.t1	1119	920	5.00676	0.860149
g0532.t1	813	614	0	0
g0533.t1	933	734	0	0
g0534.t1	1963	1764	0	0
g0535.t1	1324	1125	0	0
g0536.t1	2220	2021	41	3.20643
g0537.t1	711	512	0	0
g0538.t1	1836	1637	7	0.675856
g0539.t1	1913	1714	0	0
g0539.t2	2045	1846	58.6833	5.02444
