target_id	length	eff_length	est_counts	tpm
g0063.t1	3614	3415	154.744	16.2274
g0064.t1	2588	2389	886	132.814
g0065.t1	3381	3182	0.00667371	0.000751093
g0065.t2	3351	3152	110.993	12.6107
g0066.t1	2737	2538	0	0
g0066.t3	2651	2452	4.78206	0.698427
g0066.t2	2061	1862	0	0
g0067.t1	600	401	1.21794	1.0877
g0068.t1	828	629	0	0
g0069.t1	1241	1042	0	0
g0069.t2	1214	1015	0	0
g0070.t1	348	149	0	0
g0071.t1	2357	2158	161	26.7178
g0072.t1	1773	1574	0	0
g0072.t5	1777	1578	0	0
g0072.t4	1986	1787	0	0
g0072.t7	1354	1155	7.77599	2.41102
g0072.t3	1358	1159	0.224009	0.0692165
g0072.t2	1752	1553	0	0
g0072.t6	1756	1557	0	0
g0073.t1	2528	2329	0	0
g0073.t3	2662	2463	0	0
g0073.t4	2594	2395	54	8.07449
g0073.t2	2509	2310	0	0
g0074.t1	330	131.001	0	0
g0075.t1	1573	1374	0	0
g0075.t2	1456	1257	0	0
g0075.t3	1571	1372	5	1.3051
g0076.t1	676	477	0	0
g0077.t1	252	55.6961	0	0
g0078.t1	2803	2604	0	0
g0078.t2	2649	2450	11.7414	1.71625
g0078.t3	2814	2615	0	0
g0079.t1	303	104.031	0	0
g0080.t1	1920	1721	0	0
g0081.t1	1184	985	253	91.9838
g0082.t1	2136	1937	50	9.24416
g0083.t1	1655	1456	0.0192051	0.0047237
g0083.t2	1644	1445	45.9808	11.3956
g0084.t1	1328	1129	0	0
g0085.t1	1056	857	0	0
g0086.t1	2370	2171	9	1.4846
g0087.t1	1166	967	0	0
g0088.t1	1852	1653	55	11.9156
g0089.t1	753	554	0	0
g0090.t1	3312	3113	11	1.26544
g0091.t1	2431	2232	0	0
g0091.t2	2351	2152	0	0
g0091.t4	2481	2282	0	0
g0091.t3	2403	2204	0	0
g0091.t6	2267	2068	3	0.519514
g0091.t5	2344	2145	0	0
g0091.t8	2936	2737	0	0
g0091.t7	2858	2659	0	0
g0092.t1	789	590	0	0
g0093.t1	2103	1904	50	9.40438
g0094.t1	3502	3303	0	0
g0094.t2	2988	2789	0	0
g0094.t3	2996	2797	0	0
g0094.t4	3114	2915	0	0
g0094.t5	3173	2974	8	0.963332
g0095.t1	1224	1025	81	28.3001
g0096.t1	1493	1294	0	0
g0096.t6	1409	1210	0	0
g0096.t2	1438	1239	0	0
g0096.t3	1343	1144	3.89164	1.21824
g0096.t4	1531	1332	0	0
g0096.t5	1347	1148	0.108357	0.033802
g0097.t1	1232	1033	1218	422.254
g0098.t1	642	443	0	0
g0099.t1	3195	2996	0	0
g0100.t1	2931	2732	17.5128	2.29563
g0100.t2	2775	2576	199.487	27.7329
g0101.t1	1150	951	95	35.7742
g0102.t1	660	461	0	0
g0103.t1	2536	2337	7	1.07267
g0104.t1	1121	922	112	43.5025
g0105.t1	861	662	0	0
g0105.t2	741	542	1	0.660735
g0106.t1	978	779	0	0
g0107.t1	1227	1028	0	0
g0108.t1	3412	3213	11	1.22605
g0109.t1	477	278	0	0
g0110.t1	1842	1643	0	0
g0111.t1	573	374	0	0
g0112.t1	144	12.2368	0	0
g0113.t1	1316	1117	8	2.56486
g0114.t1	799	600	0	0
g0115.t1	685	486	0	0
g0116.t1	1670	1471	19	4.6256
g0117.t1	336	137	0	0
g0118.t1	555	356	0	0
g0119.t1	5574	5375	15.4223	1.02754
g0120.t1	1798	1599	0	0
g0120.t2	1759	1560	9	2.06607
g0121.t1	7008	6809	17.5777	0.924499
g0122.t1	624	425	0	0
g0123.t1	1712	1513	305	72.1918
g0124.t1	744	545	0	0
g0125.t1	2256	2057	0	0
g0125.t2	2253	2054	0	0
g0125.t3	1822	1623	105	23.1685
g0126.t1	2774	2575	0	0
g0126.t2	2768	2569	0	0
g0126.t3	2089	1890	39	7.38975
g0127.t1	2926	2727	29	3.80838
g0128.t1	5098	4899	48	3.50882
g0129.t1	918	719	0	0
g0130.t1	1052	853	265	111.256
g0131.t1	1686	1487	5	1.20416
g0132.t1	2973	2774	100	12.9098
g0133.t1	1391	1192	4	1.20174
g0134.t1	2906	2707	48	6.35009
g0135.t1	348	149	0	0
g0136.t1	3967	3768	0	0
g0136.t2	3745	3546	135	13.634
g0137.t1	1906	1707	18	3.77629
g0138.t1	327	128.001	0	0
g0139.t1	1421	1222	0	0
g0140.t1	1734	1535	0	0
g0141.t1	1965	1766	443	89.8338
g0142.t1	1151	952	0	0
g0143.t1	1464	1265	87	24.6295
g0144.t1	1248	1049	96	32.7735
g0145.t1	663	464	0	0
g0146.t1	663	464	0	0
g0147.t1	2018	1819	30	5.9063
g0148.t1	1555	1356	337	89.0015
g0149.t1	312	113.011	0	0
g0150.t2	1125	926	3.61062	1.39636
g0150.t1	1690	1491	26.3894	6.33838
g0151.t1	1714	1515	63	14.8921
g0152.t2	3577	3378	0	0
g0152.t1	3609	3410	0	0
g0152.t3	3410	3211	144	16.0601
g0152.t4	3750	3551	0	0
g0153.t1	613	414	0	0
g0154.t1	1074	875	0	0
g0155.t1	1810	1611	0	0
g0155.t2	1582	1383	71	18.385
g0156.t1	2502	2303	28	4.35403
g0157.t1	1401	1202	69	20.5576
g0158.t1	1119	920	0	0
g0159.t1	1490	1291	4	1.10959
g0160.t1	312	113.011	0	0
g0161.t1	588	389	0	0
g0162.t1	3221	3022	19	2.25157
g0163.t1	1421	1222	0	0
g0164.t1	3178	2979	0	0
g0164.t3	3163	2964	0	0
g0164.t2	2226	2027	2	0.353348
g0165.t2	3004	2805	0	0
g0165.t5	2955	2756	8.70316	1.1309
g0165.t4	2005	1806	134.297	26.6302
g0165.t3	2054	1855	0	0
g0165.t1	3280	3081	0	0
g0166.t1	2814	2615	0	0
g0166.t2	1569	1370	6	1.5684
g0167.t1	279	80.3587	0	0
g0168.t1	1605	1406	0	0
g0168.t3	1451	1252	0	0
g0168.t2	1205	1006	6	2.1359
g0169.t1	465	266	1	1.34631
g0170.t1	399	200	0	0
g0171.t1	2067	1868	0	0
g0172.t1	1297	1098	0	0
g0173.t1	3356	3157	0	0
g0174.t1	1037	838	0	0
g0175.t1	2253	2054	2085	363.524
g0176.t1	3017	2818	83	10.5479
g0177.t1	321	122.003	0	0
g0178.t1	2861	2662	0	0
g0178.t4	2604	2405	7	1.04234
g0178.t3	2706	2507	0	0
g0178.t2	2136	1937	0	0
g0179.t1	489	290	0	0
g0180.t1	2108	1909	0	0
g0181.t2	1246	1047	93.0667	31.8328
g0181.t1	1201	1002	1062.93	379.896
g0182.t1	594	395	0	0
g0183.t1	1536	1337	9	2.41067
g0184.t1	1703	1504	0	0
g0185.t1	2109	1910	6	1.12498
g0186.t1	920	721	2	0.993394
g0187.t1	648	449	0	0
g0188.t1	250	54.0423	0	0
g0189.t1	582	383	0	0
g0190.t1	552	353	0	0
g0191.t1	594	395	1	0.906629
g0192.t1	1453	1254	3	0.856743
g0192.t2	1794	1595	0	0
g0192.t3	1866	1667	0	0
g0193.t1	1253	1054	0	0
g0194.t1	1556	1357	0	0
g0195.t1	1317	1118	1	0.320321
g0196.t1	654	455	0	0
g0197.t1	3503	3304	0	0
g0198.t1	1222	1023	0	0
g0199.t1	525	326	0	0
g0200.t1	2809	2610	0	0
g0201.t1	417	218	0	0
g0202.t1	681	482	0	0
g0203.t1	801	602	0	0
g0204.t1	2518	2319	183	28.2603
g0205.t1	1145	946	19	7.19266
g0206.t1	2040	1841	0	0
g0206.t3	2031	1832	0	0
g0206.t2	2037	1838	0	0
g0207.t1	333	134.001	0	0
g0208.t1	729	530	0	0
g0209.t1	3215	3016	7	0.831177
g0210.t1	2660	2461	12	1.74621
g0211.t1	1558	1359	19	5.00681
g0212.t1	6743	6544	0	0
g0212.t2	6689	6490	0	0
g0212.t6	6395	6196	13	0.751378
g0212.t5	6479	6280	1.29913e-05	7.40835e-07
g0212.t4	6659	6460	0	0
g0212.t3	6686	6487	0	0
g0213.t1	1436	1237	28	8.10616
g0214.t1	984	785	206	93.9776
g0215.t1	691	492	0	0
g0216.t1	147	12.6175	0	0
g0217.t1	141	11.8758	0	0
g0218.t1	4169	3970	6	0.541237
g0219.t1	1112	913	0	0
g0220.t1	1115	916	0	0
g0221.t1	2888	2689	10.1366	1.34999
g0221.t2	2885	2686	31.8634	4.24828
g0222.t1	5164	4965	68	4.90475
g0223.t1	1879	1680	69	14.7084
g0224.t1	3421	3222	395	43.9034
g0225.t1	672	473	0	0
g0226.t1	603	404	0	0
g0227.t1	1109	910	0	0
g0228.t1	111	9.10829	0	0
g0229.t1	1264	1065	20	6.72523
g0230.t1	1404	1205	0	0
g0231.t1	1703	1504	0	0
g0232.t1	201	24.9909	0	0
g0233.t1	2237	2038	44	7.73171
g0234.t1	2999	2800	0	0
g0234.t4	2909	2710	28.0013	3.70029
g0234.t3	2912	2713	8.99874	1.18784
g0234.t2	2996	2797	0	0
g0235.t1	2507	2308	1	0.155164
g0236.t1	1768	1569	0	0
g0237.t1	2852	2653	78	10.5289
g0238.t1	259	61.7147	0	0
g0239.t1	528	329	0	0
g0240.t1	1233	1034	1	0.346343
g0241.t1	1826	1627	5	1.10055
g0242.t1	939	740	0	0
g0243.t1	972	773	0	0
g0244.t1	1325	1126	0	0
g0245.t1	360	161	0	0
g0246.t1	1323	1124	0	0
g0247.t1	1870	1671	5	1.07157
g0248.t1	696	497	0	0
g0249.t1	1221	1022	0	0
g0250.t1	1515	1316	0	0
g0250.t2	1617	1418	0	0
g0251.t1	1428	1229	0	0
g0252.t1	1555	1356	134	35.3893
g0253.t1	2082	1883	283	53.8224
g0254.t1	1437	1238	2	0.578544
g0255.t1	2677	2478	473	68.3576
g0256.t1	4461	4262	8	0.672208
g0257.t1	2066	1867	56	10.7416
g0258.t1	2289	2090	76	13.0225
g0259.t1	654	455	0	0
g0260.t1	1281	1082	88	29.1261
g0261.t1	1711	1512	76	18.0007
g0262.t1	866	667	51	27.3824
g0263.t1	2681	2482	54	7.79146
g0264.t1	2523	2324	0	0
g0265.t2	3833	3634	19.5	1.92166
g0265.t1	3833	3634	19.5	1.92166
g0266.t1	2291	2092	7	1.19829
g0267.t1	1260	1061	0	0
g0268.t1	2385	2186	25	4.09559
g0269.t1	2502	2303	16.5683	2.57639
g0269.t2	2085	1886	69.7382	13.2421
g0269.t4	2483	2284	28.6935	4.49898
g0269.t3	2199	2000	0	0
g0270.t1	294	95.0839	0	0
g0271.t1	981	782	0	0
g0272.t1	2133	1934	0	0
g0273.t1	657	458	0	0
g0274.t1	779	580	0	0
g0275.t1	650	451	0	0
g0276.t1	1394	1195	546	163.626
g0277.t1	1465	1266	0	0
g0278.t1	726	527	1	0.679542
g0279.t1	4146	3947	0.000266918	2.42179e-05
g0279.t2	4105	3906	11.9997	1.10019
g0280.t1	2342	2143	2	0.334222
g0281.t1	3651	3452	7	0.726197
g0282.t1	1211	1012	0	0
g0283.t1	282	83.2735	0	0
g0284.t1	1966	1767	3	0.608011
g0285.t1	1034	835	0	0
g0286.t1	555	356	0	0
g0287.t1	2062	1863	172	33.063
g0288.t1	3242	3043	230	27.0678
g0289.t1	474	275	0	0
g0290.t1	1006	807	11	4.88142
g0291.t1	2890	2691	8	1.06464
g0292.t1	1609	1410	2	0.50797
g0293.t1	999	800	51	22.8301
g0294.t1	1759	1560	0	0
g0295.t1	462	263	0	0
g0296.t1	552	353	0	0
g0297.t1	2380	2181	0	0
g0298.t1	1591	1392	29	7.4608
g0299.t1	1622	1423	23	5.78828
g0300.t1	421	222	0	0
g0301.t1	618	419	0	0
g0302.t1	1879	1680	26	5.54231
g0303.t1	954	755	0	0
g0303.t2	887	688	8	4.16417
g0304.t1	1043	844	5	2.12156
g0305.t1	923	724	0	0
g0306.t1	2832	2633	24	3.26428
g0307.t1	375	176	0	0
g0307.t2	372	173	0	0
g0308.t1	5454	5255	0.587818	0.0400587
g0308.t2	5445	5246	3.41218	0.232933
g0309.t1	3271	3072	0	0
g0309.t2	3191	2992	421	50.3904
g0310.t1	644	445	0	0
g0311.t1	752	553	0	0
g0312.t1	996	797	182.58	82.0391
g0313.t1	2816	2617	190	26.0002
g0314.t1	1613	1414	0	0
g0314.t2	1610	1411	0	0
g0315.t1	99	8.31548	0	0
g0316.t1	925	726	0	0
g0317.t1	1253	1054	0	0
g0318.t1	3540	3341	50	5.35945
g0319.t1	941	742	27	13.0313
g0320.t1	315	116.007	0	0
g0321.t1	4371	4172	25	2.14596
g0322.t1	1060	861	95	39.5137
g0323.t1	1021	822	0	0
g0323.t2	918	719	3	1.49424
g0324.t1	1170	971	0	0
g0325.t1	1155	956	1	0.374601
g0326.t1	1410	1211	0	0
g0327.t1	655	456	1	0.785348
g0328.t1	619	420	1	0.852663
g0329.t1	8682	8483	12	0.506592
g0330.t1	1121	922	12.4227	4.82515
g0331.t1	4315	4116	2.57733	0.224245
g0332.t1	7356	7157	3.0796	0.154096
g0333.t1	384	185	1.9204	3.71746
g0334.t1	606	407	0	0
g0335.t1	3579	3380	0	0
g0335.t8	3285	3086	0	0
g0335.t5	2507	2308	0	0
g0335.t7	3366	3167	0	0
g0335.t4	3173	2974	0	0
g0335.t6	2973	2774	0	0
g0335.t2	3440	3241	0	0
g0335.t3	2307	2108	5	0.849428
g0336.t1	171	16.5603	0	0
g0337.t1	2702	2503	2	0.286152
g0337.t2	1574	1375	0	0
g0338.t1	1348	1149	471	146.801
g0338.t2	1272	1073	0	0
g0338.t3	1276	1077	0	0
g0339.t1	1582	1383	16	4.14309
g0340.t1	1637	1438	57	14.1952
g0341.t1	1682	1483	2	0.482965
g0342.t1	1935	1736	0	0
g0343.t1	1966	1767	127	25.7391
g0344.t1	1892	1693	67	14.1724
g0345.t1	2612	2413	0.00283805	0.000421202
g0345.t2	2609	2410	117.997	17.534
g0346.t1	2437	2238	0	0
g0346.t2	2518	2319	0	0
g0346.t3	2014	1815	77	15.1929
g0347.t1	2197	1998	89	15.9522
g0348.t1	225	36.3941	69	678.962
g0349.t1	249	53.2273	0	0
g0350.t1	1196	997	1910	686.065
g0351.t1	1675	1476	35	8.49197
g0352.t1	1611	1412	184	46.667
g0353.t1	1857	1658	8.98983	1.94175
g0353.t2	1964	1765	0	0
g0353.t3	1868	1669	0.0101689	0.00218195
g0354.t1	543	344	0	0
g0355.t1	3048	2849	101	12.6957
g0356.t1	1907	1708	0	0
g0356.t10	830	631	29.6647	16.8359
g0356.t11	842	643	1.19648e-07	6.66377e-08
g0356.t12	909	710	0	0
g0356.t13	1020	821	0	0
g0356.t14	924	725	0	0
g0356.t15	913	714	0	0
g0356.t4	1102	903	0	0
g0356.t2	997	798	14.3353	6.43327
g0356.t3	1098	899	0	0
g0356.t5	1804	1605	0	0
g0356.t6	982	783	0	0
g0356.t7	901	702	0	0
g0356.t8	956	757	0	0
g0356.t9	925	726	0	0
g0357.t1	2163	1964	0	0
g0358.t3	2422	2223	0	0
g0358.t2	2172	1973	18	3.26717
g0358.t1	2482	2283	0	0
g0358.t4	2317	2118	0	0
g0359.t1	1512	1313	0	0
g0360.t1	1806	1607	0	0
g0361.t1	2366	2167	16	2.64416
g0362.t1	1359	1160	0	0
g0363.t1	3090	2891	15	1.8581
g0364.t1	180	18.5798	0	0
g0365.t1	1536	1337	109	29.1959
g0366.t1	1266	1067	81	27.1861
g0367.t1	1923	1724	0	0
g0368.t1	1581	1382	0	0
g0369.t1	1837	1638	0.439214	0.0960262
g0369.t2	1830	1631	35.5608	7.80808
g0370.t1	1895	1696	149	31.4621
g0371.t1	3592	3393	54	5.6995
g0372.t3	1850	1651	0	0
g0372.t8	2204	2005	0	0
g0372.t6	1998	1799	0	0
g0372.t4	1772	1573	0	0
g0372.t2	1774	1575	0	0
g0372.t5	1696	1497	0	0
g0372.t7	1687	1488	0	0
g0372.t1	1509	1310	7	1.91361
g0373.t1	2149	1950	0	0
g0373.t2	1719	1520	0	0
g0374.t1	2253	2054	0	0
g0374.t2	2204	2005	109	19.4688
g0375.t1	1659	1460	0	0
g0376.t1	1524	1325	0	0
g0377.t1	1342	1143	2	0.626629
g0378.t1	1980	1781	125	25.1347
g0379.t1	2298	2099	74.6807	12.7416
g0380.t1	2353	2154	0	0
g0380.t4	2513	2314	0	0
g0380.t3	2516	2317	0	0
g0380.t9	1707	1508	0	0
g0380.t5	2269	2070	0	0
g0380.t7	2056	1857	0	0
g0380.t6	7129	6930	1.31935	0.0681794
g0380.t8	6303	6104	0	0
g0380.t2	2350	2151	0	0
g0381.t1	9890	9691	15.6846	0.579605
g0382.t1	622	423	3.31539	2.80686
g0383.t1	2397	2198	9	1.46636
g0384.t1	795	596	0	0
g0385.t1	1099	900	0	0
g0386.t1	782	583	629	386.375
g0387.t1	788	589	1	0.608011
g0388.t1	1276	1077	0	0
g0389.t1	2177	1978	4	0.724204
g0390.t1	1028	829	0	0
g0391.t1	1282	1083	1	0.330673
g0392.t1	3294	3095	1060	122.651
g0392.t2	2514	2315	0	0
g0393.t1	536	337	1153.57	1225.86
g0394.t1	4038	3839	0	0
g0395.t1	4165	3966	0	0
g0395.t2	4019	3820	33	3.0937
g0396.t1	267	68.9638	0	0
g0397.t1	986	787	0	0
g0398.t1	1959	1760	0	0
g0399.t1	889	690	6	3.11408
g0400.t1	1227	1028	38	13.2378
g0401.t1	1533	1334	1431.38	384.26
g0402.t1	2727	2528	0	0
g0403.t1	531	332	0	0
g0404.t1	2123	1924	0	0
g0405.t1	222	34.6815	0	0
g0406.t1	3665	3466	3	0.30997
g0407.t1	444	245	0	0
g0408.t1	1515	1316	22.8786	6.22589
g0408.t3	2783	2584	0	0
g0408.t4	1520	1321	0.467392	0.126709
g0408.t2	2721	2522	0	0
g0409.t1	3682	3483	0	0
g0410.t1	2011	1812	3.65397	0.722161
g0411.t1	1076	877	0	0
g0412.t1	273	74.5993	0	0
g0413.t1	2101	1902	106.984	20.1435
g0413.t2	2098	1899	0.0160624	0.00302908
g0414.t1	3033	2834	12	1.51638
g0415.t1	258	60.8345	2	11.7735
g0416.t1	1323	1124	0	0
g0417.t1	2876	2677	0	0
g0417.t3	1833	1634	0	0
g0417.t4	1892	1693	0	0
g0417.t2	1769	1570	0	0
g0417.t8	2801	2602	0	0
g0417.t7	1758	1559	0	0
g0417.t5	1817	1618	0	0
g0417.t6	1694	1495	3	0.718633
g0418.t1	3284	3085	282.393	32.7813
g0418.t2	3278	3079	0.606571	0.0705503
g0419.t1	1063	864	0	0
g0420.t1	297	98.0609	0	0
g0421.t1	8369	8170	0	0
g0422.t1	622	423	0	0
g0423.t1	171	16.5603	0	0
g0424.t1	201	24.9909	0	0
g0425.t1	602	403	1	0.888632
g0425.t2	572	373	0	0
g0426.t1	532	333	0	0
g0427.t1	445	246	0	0
g0428.t1	823	624	0	0
g0429.t1	555	356	0	0
g0430.t1	3229	3030	0	0
g0431.t1	2733	2534	0	0
g0432.t1	3454	3255	0	0
g0433.t1	721	522	0	0
g0434.t1	2664	2465	0	0
g0434.t2	2606	2407	0	0
g0434.t3	2564	2365	2.47709e-08	3.75091e-09
g0434.t4	2560	2361	1.40674e-07	2.13375e-08
g0434.t5	2518	2319	14	2.16199
g0435.t1	456	257	0	0
g0436.t1	849	650	0	0
g0437.t1	743	544	5	3.29153
g0438.t1	1258	1059	4	1.35267
g0439.t1	165	15.3999	0	0
g0440.t1	3859	3660	39.6075	3.87546
g0440.t3	3811	3612	284.822	28.2392
g0440.t2	3250	3051	8.57057	1.00599
g0441.t1	3163	2964	146	17.6401
g0442.t1	1107	908	2	0.788808
g0443.t1	3550	3351	59	6.30528
g0444.t1	505	306	0	0
g0445.t1	4142	3943	28	2.54307
g0446.t1	2332	2133	6	1.00737
g0447.t1	1163	964	0	0
g0448.t1	1182	983	0	0
g0448.t2	1103	904	0	0
g0449.t1	3226	3027	6.60949	0.781957
g0449.t2	2949	2750	30.3905	3.9576
g0450.t1	183	19.3378	189	3500.1
g0451.t1	5054	4855	3	0.221289
g0452.t1	1914	1715	0	0
g0452.t2	1911	1712	189	39.5353
g0453.t1	2379	2180	231	37.9474
g0454.t1	2959	2760	0	0
g0455.t1	514	315	0	0
g0456.t1	1749	1550	2	0.462089
g0457.t1	2689	2490	4	0.575291
g0458.t1	1111	912	90.0122	35.3455
g0459.t1	2310	2111	3	0.508932
g0460.t1	1923	1724	5	1.03863
g0461.t2	1903	1704	59	12.3996
g0461.t1	1903	1704	59	12.3996
g0462.t1	1891	1692	32	6.77293
g0463.t1	872	673	0	0
g0464.t1	1117	918	0	0
g0465.t1	849	650	0	0
g0466.t1	1748	1549	1	0.231193
g0467.t1	1181	982	0	0
g0467.t2	1153	954	7	2.6277
g0468.t1	540	341	0	0
g0469.t1	2234	2035	0	0
g0469.t2	2239	2040	0	0
g0469.t3	1951	1752	0	0
g0470.t1	2490	2291	4	0.625262
g0471.t1	1831	1632	87	19.0909
g0472.t1	1852	1653	276	59.7948
g0473.t1	1787	1588	4	0.902062
g0474.t1	786	587	0	0
g0475.t1	2480	2281	2	0.314001
g0475.t2	3015	2816	0	0
g0476.t1	511	312	0	0
g0477.t1	873	674	0	0
g0478.t1	1966	1767	0	0
g0478.t2	1620	1421	15	3.78028
g0479.t1	3159	2960	5.79268	0.700833
g0479.t2	3153	2954	46.4527	5.63154
g0479.t3	3150	2951	131.755	15.9891
g0480.t1	1545	1346	63	16.7619
g0481.t1	240	46.2784	0	0
g0482.t1	2476	2277	0	0
g0482.t2	1127	928	21	8.10398
g0483.t1	4125	3926	5.77942e-07	5.27183e-08
g0483.t2	4056	3857	46	4.27105
g0484.t1	1411	1212	1	0.295477
g0485.t1	1048	849	40	16.8725
g0485.t2	1101	902	0	0
g0486.t1	1844	1645	13	2.83012
g0487.t3	1286	1087	20.7047	6.82129
g0487.t1	1435	1236	8.2953	2.40348
g0487.t2	1463	1264	0	0
g0488.t1	993	794	75	33.8273
g0489.t1	1302	1103	0	0
g0490.t1	6266	6067	0	0
g0490.t2	5430	5231	27	1.84844
g0491.t1	1308	1109	10	3.2292
g0492.t1	1372	1173	36	10.9909
g0493.t1	279	80.3587	0	0
g0494.t1	2951	2752	19	2.47248
g0495.t1	1191	992	84	30.3246
g0496.t1	210	28.6775	0	0
g0497.t2	2320	2121	7.99863	1.35052
g0497.t1	2338	2139	0.00137239	0.00022977
g0498.t1	871	672	0	0
g0499.t1	1932	1733	7	1.44653
g0500.t1	1260	1061	216	72.9063
g0501.t1	1032	833	0	0
g0502.t1	2005	1806	8	1.58635
g0503.t1	1699	1500	0	0
g0504.t1	4657	4458	984	79.0464
g0505.t1	393	194	0	0
g0506.t1	2767	2568	0	0
g0507.t1	549	350	0	0
g0508.t1	1676	1477	2	0.484927
g0509.t1	1577	1378	24	6.23719
g0510.t1	3937	3738	11	1.05385
g0511.t1	1670	1471	8.5	2.06935
g0511.t2	1500	1301	0	0
g0511.t3	1670	1471	8.5	2.06935
g0512.t1	1763	1564	155	35.4913
g0513.t1	3459	3260	0	0
g0514.t1	2282	2083	11	1.89117
g0515.t1	1617	1418	33.1399	8.36956
g0516.t1	1927	1728	0.377622	0.07826
g0516.t2	1922	1723	7.38308	1.53454
g0517.t1	1255	1056	23	7.79993
g0517.t2	1385	1186	0	0
g0517.t3	1298	1099	0	0
g0517.t4	1428	1229	0	0
g0518.t1	1494	1295	0	0
g0519.t1	1300	1101	25	8.13167
g0520.t1	942	743	0	0
g0521.t1	2895	2696	0	0
g0521.t2	2832	2633	3.92385e-07	5.33689e-08
g0521.t3	2786	2587	28	3.87604
g0522.t1	1743	1544	111	25.7456
g0523.t1	992	793	3	1.3548
g0524.t1	1079	880	63	25.638
g0525.t1	3965	3766	1	0.0950926
g0526.t1	3013	2814	2	0.254526
g0527.t1	888	689	0	0
g0528.t1	1652	1453	79	19.471
g0529.t1	645	446	0	0
g0530.t1	836	637	3	1.68659
g0531.t1	1119	920	0	0
g0532.t1	813	614	0	0
g0533.t1	933	734	4	1.9516
g0534.t1	1963	1764	0	0
g0535.t1	1324	1125	0	0
g0536.t1	2220	2021	48	8.50554
g0537.t1	711	512	0	0
g0538.t1	1836	1637	10	2.18765
g0539.t1	1913	1714	14	2.92512
g0539.t2	2045	1846	0	0
g0539.t3	2144	1945	0	0
g0540.t1	1740	1541	127	29.514
g0541.t1	1140	941	0	0
g0542.t1	770	571	1	0.627178
g0543.t1	1221	1022	0	0
g0544.t1	3025	2826	9	1.14051
g0545.t1	1850	1651	271	58.7826
g0546.t1	1461	1262	0	0
g0547.t1	3783	3584	13	1.29898
g0548.t1	2810	2611	77.6681	10.6528
g0548.t2	2694	2495	11.3319	1.62652
