target_id	length	eff_length	est_counts	tpm
g0072.t1	1773	1574	0	0
g0072.t5	1777	1578	0	0
g0072.t4	1986	1787	0	0
g0072.t7	1354	1155	23.2642	4.04591
g0072.t3	1358	1159	0.735764	0.127516
g0072.t2	1752	1553	0	0
g0072.t6	1756	1557	0	0
g0073.t1	2528	2329	0	0
g0073.t3	2662	2463	0	0
g0073.t4	2594	2395	58	4.86443
g0073.t2	2509	2310	0	0
g0074.t1	330	131.001	0	0
g0075.t1	1573	1374	0	0
g0075.t2	1456	1257	0	0
g0075.t3	1571	1372	0	0
g0076.t1	676	477	0	0
g0077.t1	252	55.6961	0	0
g0078.t1	2803	2604	0	0
g0078.t2	2649	2450	0	0
g0078.t3	2814	2615	0	0
g0079.t1	303	104.031	0	0
g0080.t1	1920	1721	9.27182	1.08217
g0081.t1	1184	985	304.728	62.1421
g0082.t1	2136	1937	213	22.0882
g0083.t1	1655	1456	0.0640403	0.0088349
g0083.t2	1644	1445	124.936	17.3672
g0084.t1	1328	1129	0	0
g0085.t1	1056	857	0	0
g0086.t1	2370	2171	10	0.92523
g0087.t1	1166	967	0	0
g0088.t1	1852	1653	106	12.8808
g0089.t1	753	554	0	0
g0090.t1	3312	3113	49	3.16174
g0091.t1	2431	2232	0	0
g0091.t2	2351	2152	0	0
g0091.t4	2481	2282	0	0
g0091.t3	2403	2204	0	0
g0091.t6	2267	2068	24	2.33115
g0091.t5	2344	2145	0	0
g0091.t8	2936	2737	0	0
g0091.t7	2858	2659	0	0
g0092.t1	789	590	0	0
g0093.t1	2103	1904	4	0.421991
g0094.t1	3502	3303	0	0
g0094.t2	2988	2789	0	0
g0094.t3	2996	2797	0	0
g0094.t4	3114	2915	0	0
g0094.t5	3173	2974	17	1.1482
g0095.t1	1224	1025	207	40.5654
g0096.t1	1493	1294	0	0
g0096.t6	1409	1210	0	0
g0096.t2	1438	1239	0	0
g0096.t3	1343	1144	16.4953	2.89631
g0096.t4	1531	1332	0	0
g0096.t5	1347	1148	0.504677	0.0883041
g0097.t1	1232	1033	615	119.587
g0098.t1	642	443	0	0
g0099.t1	3195	2996	0	0
g0100.t1	2931	2732	0	0
g0100.t2	2775	2576	224	17.4667
g0101.t1	1150	951	203	42.8771
g0102.t1	660	461	0	0
g0103.t1	2536	2337	2	0.171902
g0104.t1	1121	922	3	0.653582
g0105.t1	861	662	0	0
g0105.t2	741	542	0	0
g0106.t1	978	779	0	0
g0107.t1	1227	1028	0	0
g0108.t1	3412	3213	30	1.87551
g0109.t1	477	278	0	0
g0110.t1	1842	1643	0	0
g0111.t1	573	374	0	0
g0112.t1	144	12.2368	0	0
g0113.t1	1316	1117	39.5771	7.11707
g0114.t1	799	600	0	0
g0115.t1	685	486	0	0
g0116.t1	1670	1471	40	5.46207
g0117.t1	336	137	0	0
g0118.t1	555	356	0	0
g0119.t1	5574	5375	7.92924	0.296321
g0120.t1	1798	1599	0	0
g0120.t2	1759	1560	39	5.02169
g0121.t1	7008	6809	104.071	3.07012
g0122.t1	624	425	0	0
g0123.t1	1712	1513	5	0.663805
g0124.t1	744	545	0	0
g0125.t1	2256	2057	1.79733	0.17551
g0125.t2	2253	2054	7.72406	0.755362
g0125.t3	1822	1623	132.479	16.396
g0126.t1	2774	2575	0	0
g0126.t2	2768	2569	0	0
g0126.t3	2089	1890	22	2.33814
g0127.t1	2926	2727	27	1.98879
g0128.t1	5098	4899	1074	44.0359
g0129.t1	918	719	0	0
g0130.t1	1052	853	852	200.632
g0131.t1	1686	1487	7	0.945577
g0132.t1	2973	2774	334	24.1852
g0133.t1	1391	1192	0	0
g0134.t1	2906	2707	334	24.7838
g0135.t1	348	149	0	0
g0136.t1	3967	3768	0	0
g0136.t2	3745	3546	8	0.45317
g0137.t1	1906	1707	8	0.941383
g0138.t1	327	128.001	2	3.13852
g0139.t1	1421	1222	18	2.95877
g0140.t1	1734	1535	0	0
g0141.t1	1965	1766	901	102.481
g0142.t1	1151	952	0	0
g0143.t1	1464	1265	186	29.5347
g0144.t1	1248	1049	1014	194.166
g0145.t1	663	464	0	0
g0146.t1	663	464	0	0
g0147.t1	2018	1819	1	0.110427
g0148.t1	1555	1356	560	82.9541
g0149.t1	312	113.011	0	0
g0150.t2	1125	926	0	0
g0150.t1	1690	1491	75	10.104
g0151.t1	1714	1515	38	5.03826
g0152.t2	3577	3378	0	0
g0152.t1	3609	3410	0	0
g0152.t3	3410	3211	102	6.38072
g0152.t4	3750	3551	0	0
g0153.t1	613	414	0	0
g0154.t1	1074	875	0	0
g0155.t1	1810	1611	14.1316	1.762
g0155.t2	1582	1383	213.868	31.0623
g0156.t1	2502	2303	107	9.33253
g0157.t1	1401	1202	0	0
g0158.t1	1119	920	0	0
g0159.t1	1490	1291	18.5728	2.88975
g0160.t1	312	113.011	0	0
g0161.t1	588	389	0	0
g0162.t1	3221	3022	32.4272	2.15539
g0163.t1	1421	1222	0	0
g0164.t1	3178	2979	0	0
g0164.t3	3163	2964	0	0
g0164.t2	2226	2027	5	0.49548
g0165.t2	3004	2805	1.31095e-07	9.3878e-09
g0165.t5	2955	2756	5.80211	0.422879
g0165.t4	2005	1806	1027.2	114.247
g0165.t3	2054	1855	0	0
g0165.t1	3280	3081	0	0
g0166.t1	2814	2615	25.2048	1.93607
g0166.t2	1569	1370	14.7952	2.16925
g0167.t1	279	80.3587	0	0
g0168.t1	1605	1406	0	0
g0168.t3	1451	1252	0	0
g0168.t2	1205	1006	38	7.58744
g0169.t1	465	266	4	3.02056
g0170.t1	399	200	0	0
g0171.t1	2067	1868	0	0
g0172.t1	1297	1098	0	0
g0173.t1	3356	3157	0	0
g0174.t1	1037	838	64	15.3407
g0175.t1	2253	2054	103	10.0727
g0176.t1	3017	2818	163	11.6187
g0177.t1	321	122.003	0	0
g0178.t1	2861	2662	34	2.56555
g0178.t4	2604	2405	0	0
g0178.t3	2706	2507	0	0
g0178.t2	2136	1937	0	0
g0179.t1	489	290	0	0
g0180.t1	2108	1909	0	0
g0181.t2	1246	1047	1698.47	325.852
g0181.t1	1201	1002	7629.53	1529.47
g0182.t1	594	395	0	0
g0183.t1	1536	1337	20	3.00475
g0184.t1	1703	1504	6	0.801333
g0185.t1	2109	1910	30	3.15499
g0186.t1	920	721	0	0
g0187.t1	648	449	0	0
g0188.t1	250	54.0423	0	0
g0189.t1	582	383	0	0
g0190.t1	552	353	0	0
g0191.t1	594	395	0	0
g0192.t1	1453	1254	12.2903	1.96868
g0192.t2	1794	1595	18.7097	2.35622
g0192.t3	1866	1667	0	0
g0193.t1	1253	1054	0	0
g0194.t1	1556	1357	0	0
g0195.t1	1317	1118	0	0
g0196.t1	654	455	0	0
g0197.t1	3503	3304	0	0
g0198.t1	1222	1023	0	0
g0199.t1	525	326	0	0
g0200.t1	2809	2610	0	0
g0201.t1	417	218	0	0
g0202.t1	681	482	0	0
g0203.t1	801	602	0	0
g0204.t1	2518	2319	14	1.21265
g0205.t1	1145	946	53.5992	11.3809
g0206.t1	2040	1841	0.0672361	0.00733599
g0206.t3	2031	1832	8.9907	0.985775
g0206.t2	2037	1838	0.342907	0.0374749
g0207.t1	333	134.001	0	0
g0208.t1	729	530	0	0
g0209.t1	3215	3016	2	0.133201
g0210.t1	2660	2461	59	4.8156
g0211.t1	1558	1359	1	0.147805
g0212.t1	6743	6544	0	0
g0212.t2	6689	6490	22.0749	0.683224
g0212.t6	6395	6196	17.9251	0.581113
g0212.t5	6479	6280	2.57677e-05	8.24187e-07
g0212.t4	6659	6460	0	0
g0212.t3	6686	6487	0	0
g0213.t1	1436	1237	6	0.974297
g0214.t1	984	785	461	117.962
g0215.t1	691	492	0	0
g0216.t1	147	12.6175	0	0
g0217.t1	141	11.8758	0	0
g0218.t1	4169	3970	8	0.404771
g0219.t1	1112	913	0	0
g0220.t1	1115	916	1	0.219288
g0221.t1	2888	2689	9.13566	0.682431
g0221.t2	2885	2686	27.8643	2.08378
g0222.t1	5164	4965	103	4.16704
g0223.t1	1879	1680	65	7.77166
g0224.t1	3421	3222	338	21.0718
g0225.t1	672	473	0	0
g0226.t1	603	404	0	0
g0227.t1	1109	910	0	0
g0228.t1	111	9.10829	0	0
g0229.t1	1264	1065	115	21.6899
g0230.t1	1404	1205	0	0
g0231.t1	1703	1504	0	0
g0232.t1	201	24.9909	0	0
g0233.t1	2237	2038	8	0.788489
g0234.t1	2999	2800	0	0
g0234.t4	2909	2710	47.3288	3.50805
g0234.t3	2912	2713	15.6712	1.16028
g0234.t2	2996	2797	0	0
g0235.t1	2507	2308	3	0.261093
g0236.t1	1768	1569	0	0
g0237.t1	2852	2653	142	10.7513
g0238.t1	259	61.7147	0	0
g0239.t1	528	329	0	0
g0240.t1	1233	1034	0	0
g0241.t1	1826	1627	0	0
g0242.t1	939	740	0	0
g0243.t1	972	773	0	0
g0244.t1	1325	1126	0	0
g0245.t1	360	161	0	0
g0246.t1	1323	1124	0	0
g0247.t1	1870	1671	0	0
g0248.t1	696	497	1	0.40416
g0249.t1	1221	1022	1	0.196544
g0250.t1	1515	1316	0	0
g0250.t2	1617	1418	0	0
g0251.t1	1428	1229	0	0
g0252.t1	1555	1356	1	0.148132
g0253.t1	2082	1883	4	0.426697
g0254.t1	1437	1238	0	0
g0255.t1	2677	2478	506	41.0165
g0256.t1	4461	4262	6	0.282779
g0257.t1	2066	1867	35	3.76559
g0258.t1	2289	2090	65	6.24708
g0259.t1	654	455	0	0
g0260.t1	1281	1082	234	43.4408
g0261.t1	1711	1512	91	12.0892
g0262.t1	866	667	49	14.7564
g0263.t1	2681	2482	835	67.5763
g0264.t1	2523	2324	1	0.0864318
g0265.t2	3833	3634	76	4.20086
g0265.t1	3833	3634	76	4.20086
g0266.t1	2291	2092	7	0.672119
g0267.t1	1260	1061	0	0
g0268.t1	2385	2186	65	5.97273
g0269.t1	2502	2303	0	0
g0269.t2	2085	1886	228.965	24.3858
g0269.t4	2483	2284	109.035	9.58915
g0269.t3	2199	2000	0	0
g0270.t1	294	95.0839	0	0
g0271.t1	981	782	0	0
g0272.t1	2133	1934	0	0
g0273.t1	657	458	0	0
g0274.t1	779	580	0	0
g0275.t1	650	451	1	0.445382
g0276.t1	1394	1195	20	3.3618
g0277.t1	1465	1266	0	0
g0278.t1	726	527	0	0
g0279.t1	4146	3947	11	0.559803
g0279.t2	4105	3906	0	0
g0280.t1	2342	2143	3	0.281196
g0281.t1	3651	3452	157	9.13563
g0282.t1	1211	1012	1	0.198486
g0283.t1	282	83.2735	0	0
g0284.t1	1966	1767	21	2.38722
g0285.t1	1034	835	0	0
g0286.t1	555	356	0	0
g0287.t1	2062	1863	300	32.3458
g0288.t1	3242	3043	536	35.3812
g0289.t1	474	275	0	0
g0290.t1	1006	807	6	1.49344
g0291.t1	2890	2691	1	0.0746442
g0292.t1	1609	1410	13	1.85197
g0293.t1	999	800	2	0.502169
g0294.t1	1759	1560	0	0
g0295.t1	462	263	0	0
g0296.t1	552	353	0	0
g0297.t1	2380	2181	0	0
g0298.t1	1591	1392	5	0.721507
g0299.t1	1622	1423	7	0.988104
g0300.t1	421	222	0	0
g0301.t1	618	419	0	0
g0302.t1	1879	1680	57	6.81515
g0303.t1	954	755	0	0
g0303.t2	887	688	20	5.83917
g0304.t1	1043	844	8	1.90396
g0305.t1	923	724	0	0
g0306.t1	2832	2633	11	0.839173
g0307.t1	375	176	0	0
g0307.t2	372	173	0	0
g0308.t1	5454	5255	0.764258	0.029213
g0308.t2	5445	5246	4.23574	0.162185
g0309.t1	3271	3072	0	0
g0309.t2	3191	2992	1737	116.613
g0310.t1	644	445	6	2.70833
g0311.t1	752	553	23	8.35434
g0312.t1	996	797	370	93.2509
g0313.t1	2816	2617	5	0.383774
g0314.t1	1613	1414	0	0
g0314.t2	1610	1411	0	0
g0315.t1	99	8.31548	0	0
g0316.t1	925	726	0	0
g0317.t1	1253	1054	1	0.190576
g0318.t1	3540	3341	713.941	42.9235
g0319.t1	941	742	172	46.5623
g0320.t1	315	116.007	0	0
g0321.t1	4371	4172	33	1.58884
g0322.t1	1060	861	155	36.1608
g0323.t1	1021	822	0	0
g0323.t2	918	719	0	0
g0324.t1	1170	971	1	0.206867
g0325.t1	1155	956	0	0
g0326.t1	1410	1211	36	5.97129
g0327.t1	655	456	0	0
g0328.t1	619	420	0	0
g0329.t1	8682	8483	0	0
g0330.t1	1121	922	51.1133	11.1356
g0331.t1	4315	4116	12.8867	0.62889
g0332.t1	7356	7157	24.6368	0.691454
g0333.t1	384	185	5.36317	5.82317
g0334.t1	606	407	0	0
g0335.t1	3579	3380	0	0
g0335.t8	3285	3086	0	0
g0335.t5	2507	2308	0	0
g0335.t7	3366	3167	0	0
g0335.t4	3173	2974	0	0
g0335.t6	2973	2774	0	0
g0335.t2	3440	3241	0	0
g0335.t3	2307	2108	1	0.0952882
g0336.t1	171	16.5603	0	0
g0337.t1	2702	2503	15	1.20376
g0337.t2	1574	1375	0	0
g0338.t1	1348	1149	218	38.1106
g0338.t2	1272	1073	0	0
g0338.t3	1276	1077	0	0
g0339.t1	1582	1383	55	7.98822
g0340.t1	1637	1438	134	18.7178
g0341.t1	1682	1483	1	0.135447
g0342.t1	1935	1736	5	0.578535
g0343.t1	1966	1767	39	4.43341
g0344.t1	1892	1693	175	20.763
g0345.t1	2612	2413	79.0543	6.58079
g0345.t2	2609	2410	273.946	22.8327
g0346.t1	2437	2238	0	0
g0346.t2	2518	2319	13.8036	1.19564
g0346.t3	2014	1815	145.196	16.069
g0347.t1	2197	1998	33	3.31763
g0348.t1	225	36.3941	325	1793.75
g0349.t1	249	53.2273	0	0
g0350.t1	1196	997	1007	202.882
g0351.t1	1675	1476	64	8.7097
g0352.t1	1611	1412	312	44.3843
g0353.t1	1857	1658	30.9581	3.75059
g0353.t2	1964	1765	0	0
g0353.t3	1868	1669	0.0418636	0.00503836
g0354.t1	543	344	0	0
g0355.t1	3048	2849	253	17.8377
g0356.t1	1907	1708	0	0
g0356.t10	830	631	65.0998	20.7234
g0356.t11	842	643	4.36665e-07	1.3641e-07
g0356.t12	909	710	0	0
g0356.t13	1020	821	0	0
g0356.t14	924	725	0	0
g0356.t15	913	714	0	0
g0356.t4	1102	903	0	0
g0356.t2	997	798	23.8922	6.014
g0356.t3	1098	899	0	0
g0356.t5	1804	1605	0	0
g0356.t6	982	783	0	0
g0356.t7	901	702	0	0
g0356.t8	956	757	6.00794	1.59419
g0356.t9	925	726	0	0
g0357.t1	2163	1964	0	0
g0358.t3	2422	2223	0	0
g0358.t2	2172	1973	1	0.101808
g0358.t1	2482	2283	0	0
g0358.t4	2317	2118	0	0
g0359.t1	1512	1313	0	0
g0360.t1	1806	1607	0	0
g0361.t1	2366	2167	45	4.17122
g0362.t1	1359	1160	0	0
g0363.t1	3090	2891	1	0.0694803
g0364.t1	180	18.5798	0	0
g0365.t1	1536	1337	102	15.3242
g0366.t1	1266	1067	85	16.0016
g0367.t1	1923	1724	0	0
g0368.t1	1581	1382	0	0
g0369.t1	1837	1638	0.588047	0.072112
g0369.t2	1830	1631	42.412	5.22329
g0370.t1	1895	1696	250	29.609
g0371.t1	3592	3393	173	10.2417
g0372.t3	1850	1651	0	0
g0372.t8	2204	2005	0	0
g0372.t6	1998	1799	0	0
g0372.t4	1772	1573	0	0
g0372.t2	1774	1575	0	0
g0372.t5	1696	1497	0	0
g0372.t7	1687	1488	0	0
g0372.t1	1509	1310	32	4.90669
g0373.t1	2149	1950	8	0.824072
g0373.t2	1719	1520	0	0
g0374.t1	2253	2054	0	0
g0374.t2	2204	2005	18	1.8033
g0375.t1	1659	1460	0	0
g0376.t1	1524	1325	0	0
g0377.t1	1342	1143	0	0
g0378.t1	1980	1781	271	30.5643
g0379.t1	2298	2099	171.552	16.4169
g0380.t1	2353	2154	0	0
g0380.t4	2513	2314	0	0
g0380.t3	2516	2317	0	0
g0380.t9	1707	1508	0	0
g0380.t5	2269	2070	0	0
g0380.t7	2056	1857	0	0
g0380.t6	7129	6930	21.7983	0.631828
g0380.t8	6303	6104	0	0
g0380.t2	2350	2151	0	0
g0381.t1	9890	9691	56.6502	1.1742
g0382.t1	622	423	0	0
g0383.t1	2397	2198	28	2.55882
g0384.t1	795	596	0	0
g0385.t1	1099	900	2	0.446372
g0386.t1	782	583	2725	938.875
g0387.t1	788	589	2	0.682063
g0388.t1	1276	1077	36	6.71423
g0389.t1	2177	1978	122	12.3892
g0390.t1	1028	829	5	1.2115
g0391.t1	1282	1083	8	1.48379
g0392.t1	3294	3095	2720.92	176.59
g0392.t2	2514	2315	3.07833	0.2671
g0393.t1	536	337	1578	940.562
g0394.t1	4038	3839	3	0.156969
g0395.t1	4165	3966	0	0
g0395.t2	4019	3820	48	2.52399
g0396.t1	267	68.9638	0	0
g0397.t1	986	787	0	0
g0398.t1	1959	1760	0	0
g0399.t1	889	690	0	0
g0400.t1	1227	1028	144	28.1371
g0401.t1	1533	1334	1872.97	282.023
g0402.t1	2727	2528	23	1.82751
g0403.t1	531	332	0	0
g0404.t1	2123	1924	0	0
g0405.t1	222	34.6815	0	0
g0406.t1	3665	3466	4	0.231815
g0407.t1	444	245	1	0.819867
g0408.t1	1515	1316	41.0705	6.26879
g0408.t3	2783	2584	0	0
g0408.t4	1520	1321	0.929498	0.141337
g0408.t2	2721	2522	0	0
g0409.t1	3682	3483	0	0
g0410.t1	2011	1812	0	0
g0411.t1	1076	877	0	0
g0412.t1	273	74.5993	0	0
g0413.t1	2101	1902	28.2525	2.98371
g0413.t2	2098	1899	136.747	14.4645
g0414.t1	3033	2834	36	2.5516
g0415.t1	258	60.8345	9	29.7168
g0416.t1	1323	1124	0	0
g0417.t1	2876	2677	0	0
g0417.t3	1833	1634	0	0
g0417.t4	1892	1693	0	0
g0417.t2	1769	1570	0	0
g0417.t8	2801	2602	0	0
g0417.t7	1758	1559	0	0
g0417.t5	1817	1618	0	0
g0417.t6	1694	1495	13	1.74667
g0418.t1	3284	3085	199.988	13.0214
g0418.t2	3278	3079	4.01183	0.261723
g0419.t1	1063	864	9	2.09237
g0420.t1	297	98.0609	1	2.0484
g0421.t1	8369	8170	1	0.024586
g0422.t1	622	423	0	0
g0423.t1	171	16.5603	0	0
g0424.t1	201	24.9909	1	8.03763
g0425.t1	602	403	0	0
g0425.t2	572	373	0	0
g0426.t1	532	333	0	0
g0427.t1	445	246	0	0
g0428.t1	823	624	0	0
g0429.t1	555	356	0	0
g0430.t1	3229	3030	0	0
g0431.t1	2733	2534	0	0
g0432.t1	3454	3255	36	2.22158
g0433.t1	721	522	0	0
g0434.t1	2664	2465	0	0
g0434.t2	2606	2407	0	0
g0434.t3	2564	2365	8.11891e-08	6.89567e-09
g0434.t4	2560	2361	4.40474e-07	3.74744e-08
g0434.t5	2518	2319	27	2.33869
g0435.t1	456	257	0	0
g0436.t1	849	650	0	0
g0437.t1	743	544	23.0746	8.5201
g0438.t1	1258	1059	18	3.41418
g0439.t1	165	15.3999	0	0
g0440.t1	3859	3660	0.000481134	2.64055e-05
g0440.t3	3811	3612	256.966	14.2902
g0440.t2	3250	3051	1.03316	0.0680198
g0441.t1	3163	2964	126	8.5389
g0442.t1	1107	908	0	0
g0443.t1	3550	3351	125	7.49282
g0444.t1	505	306	0	0
g0445.t1	4142	3943	116	5.90937
g0446.t1	2332	2133	1	0.0941714
g0447.t1	1163	964	0	0
g0448.t1	1182	983	0	0
g0448.t2	1103	904	0	0
g0449.t1	3226	3027	45	2.98614
g0449.t2	2949	2750	0	0
g0450.t1	183	19.3378	9	93.4855
g0451.t1	5054	4855	10	0.413733
g0452.t1	1914	1715	0.140008	0.0163983
g0452.t2	1911	1712	510.86	59.9388
g0453.t1	2379	2180	1594	146.873
g0454.t1	2959	2760	0	0
g0455.t1	514	315	0	0
g0456.t1	1749	1550	12	1.5551
g0457.t1	2689	2490	46	3.71081
g0458.t1	1111	912	328.445	72.3399
g0459.t1	2310	2111	192	18.2693
g0460.t1	1923	1724	26	3.02932
g0461.t2	1903	1704	148	17.4462
g0461.t1	1903	1704	148	17.4462
g0462.t1	1891	1692	15	1.78074
g0463.t1	872	673	0	0
g0464.t1	1117	918	0	0
g0465.t1	849	650	0	0
g0466.t1	1748	1549	0	0
g0467.t1	1181	982	8.13077	1.66314
g0467.t2	1153	954	17.8692	3.76242
g0468.t1	540	341	0	0
g0469.t1	2234	2035	0	0
g0469.t2	2239	2040	0	0
g0469.t3	1951	1752	0	0
g0470.t1	2490	2291	209	18.3244
g0471.t1	1831	1632	120	14.7697
g0472.t1	1852	1653	472	57.356
g0473.t1	1787	1588	0	0
g0474.t1	786	587	0	0
g0475.t1	2480	2281	1	0.0880612
g0475.t2	3015	2816	0	0
g0476.t1	511	312	0	0
g0477.t1	873	674	0	0
g0478.t1	1966	1767	0	0
g0478.t2	1620	1421	23	3.2512
g0479.t1	3159	2960	21.5629	1.46327
g0479.t2	3153	2954	163.699	11.1313
g0479.t3	3150	2951	451.738	30.7487
g0480.t1	1545	1346	62	9.25244
g0481.t1	240	46.2784	0	0
g0482.t1	2476	2277	10.1275	0.893406
g0482.t2	1127	928	147.872	32.0073
g0483.t1	4125	3926	2.39291e-06	1.22429e-07
g0483.t2	4056	3857	118	6.14529
g0484.t1	1411	1212	8	1.32586
g0485.t1	1048	849	114.83	27.168
g0485.t2	1101	902	153.17	34.1096
g0486.t1	1844	1645	1	0.122108
g0487.t3	1286	1087	38.8188	7.17335
g0487.t1	1435	1236	33.1812	5.39242
g0487.t2	1463	1264	0	0
g0488.t1	993	794	165	41.742
g0489.t1	1302	1103	0	0
g0490.t1	6266	6067	0	0
g0490.t2	5430	5231	65	2.49596
g0491.t1	1308	1109	13	2.35462
g0492.t1	1372	1173	417	71.4081
g0493.t1	279	80.3587	0	0
g0494.t1	2951	2752	31	2.26268
g0495.t1	1191	992	5	1.01244
g0496.t1	210	28.6775	0	0
g0497.t2	2320	2121	0	0
g0497.t1	2338	2139	0	0
g0498.t1	871	672	0	0
g0499.t1	1932	1733	17	1.97043
g0500.t1	1260	1061	322	60.9607
g0501.t1	1032	833	1	0.241137
g0502.t1	2005	1806	17	1.89078
g0503.t1	1699	1500	0	0
g0504.t1	4657	4458	729	32.8471
g0505.t1	393	194	0	0
g0506.t1	2767	2568	2	0.156439
g0507.t1	549	350	1	0.573907
g0508.t1	1676	1477	8	1.08798
g0509.t1	1577	1378	0	0
g0510.t1	3937	3738	52	2.7943
g0511.t1	1670	1471	7	0.955862
g0511.t2	1500	1301	0	0
g0511.t3	1670	1471	7	0.955862
g0512.t1	1763	1564	262	33.6492
g0513.t1	3459	3260	0	0
g0514.t1	2282	2083	45	4.33943
g0515.t1	1617	1418	27.4171	3.88378
g0516.t1	1927	1728	0.262052	0.0304617
g0516.t2	1922	1723	4.73795	0.55235
g0517.t1	1255	1056	22	4.18474
g0517.t2	1385	1186	0	0
g0517.t3	1298	1099	0	0
g0517.t4	1428	1229	0	0
g0518.t1	1494	1295	0	0
g0519.t1	1300	1101	46	8.39228
g0520.t1	942	743	0	0
g0521.t1	2895	2696	0	0
g0521.t2	2832	2633	1.15026e-06	8.77512e-08
g0521.t3	2786	2587	51	3.95989
g0522.t1	1743	1544	120	15.6115
g0523.t1	992	793	0	0
g0524.t1	1079	880	12	2.7391
g0525.t1	3965	3766	2	0.106674
g0526.t1	3013	2814	20	1.42763
g0527.t1	888	689	0	0
g0528.t1	1652	1453	29	4.00906
g0529.t1	645	446	0	0
g0530.t1	836	637	0	0
g0531.t1	1119	920	0	0
g0532.t1	813	614	0	0
g0533.t1	933	734	0	0
g0534.t1	1963	1764	0	0
g0535.t1	1324	1125	0	0
g0536.t1	2220	2021	17	1.68963
g0537.t1	711	512	0	0
g0538.t1	1836	1637	22	2.6995
g0539.t1	1913	1714	26.0455	3.05233
g0539.t2	2045	1846	23.3081	2.53621
g0539.t3	2144	1945	19.6465	2.02896
g0540.t1	1740	1541	124	16.1633
g0541.t1	1140	941	2	0.426923
g0542.t1	770	571	3	1.05535
g0543.t1	1221	1022	0	0
g0544.t1	3025	2826	44	3.12745
